rank_frequency,S,fk
12,86,0.011829860141184492
12,26,0.007332761814981299
12,66,0.010279345733650136
13,55,0.009157952843239095
13,88,0.00995290728989089
13,54,0.008764928549590188
13,21,0.005038634236584343
13,85,0.01018222263017012
13,34,0.007157111531786433
13,45,0.007467602807023668
13,44,0.008213603630712973
13,97,0.009659430136349838
13,81,0.00989844296906282
13,70,0.00935548174484533
13,41,0.008019944643315428
13,20,0.004819254795132466
13,43,0.008328364571898977
13,80,0.009493394910721846
13,95,0.012139151144791666
13,37,0.007442571362502842
13,18,0.0040118914188468505
13,101,0.009780183072073043
13,93,0.010425415791975385
13,75,0.00912830072250722
13,92,0.00922308619473476
13,74,0.009840382861071736
13,72,0.008910689281985863
13,52,0.008904231762375137
13,87,0.010993370936939978
13,99,0.008619510799539312
13,100,0.011380541738575108
13,38,0.007672909475673077
13,62,0.009120082086760779
13,79,0.010268046506584578
13,39,0.007528538042074544
13,98,0.011585963204287484
13,65,0.009655373362125227
13,35,0.007794578942060461
13,67,0.00920346101663129
13,48,0.008570443418062597
13,47,0.008828012028925228
13,53,0.008745988617677981
13,63,0.009664286271289927
13,27,0.005923282687852245
13,56,0.008739143641469441
13,25,0.005848547520956613
13,24,0.005210633795142487
13,13,0.0026834945057102343
13,14,0.002838125927140574
13,46,0.008527490543196617
13,94,0.008982430686608193
13,59,0.008772938250629374
13,36,0.007164105473776514
13,60,0.0087853499328794
13,58,0.008671107339985027
13,42,0.007715152800509538
13,33,0.0070789552123463675
13,28,0.006051554004962427
13,19,0.00432070167747849
13,32,0.006963501949449551
13,57,0.008431090662814573
13,76,0.010647699122968571
13,91,0.010465543615205672
13,31,0.00688081650817426
13,82,0.01074263325122358
13,71,0.009543037440025062
13,83,0.00959009290771296
13,22,0.005433687123291547
13,103,0.007910304712191802
13,49,0.008330213787887937
13,78,0.010020792036681906
13,16,0.0033579244176704095
13,17,0.003963199499530226
13,15,0.0029630492111446054
13,68,0.009694476060978782
13,50,0.00946409233732597
13,11,1.6936297744846077e-05
13,12,0.0003421293697601061
13,89,0.01004931994525281
13,29,0.005886559127771453
13,73,0.008734191150246573
13,30,0.005820277874315832
13,104,0.011709493118201074
13,64,0.009856841323756523
13,86,0.010200207070922802
13,26,0.005871340224486613
13,66,0.00869671574264653
14,55,0.007814904010999596
14,88,0.009103429835274382
14,54,0.007484897322962778
14,21,0.0039845842016269116
14,85,0.008946242634682798
14,34,0.0059324566848497524
14,45,0.006280537018806942
14,44,0.006909327493766287
14,97,0.008567208304115127
14,81,0.008371305371469148
14,70,0.008225551076403145
14,41,0.006715627310938614
14,32,0.005744924174454097
14,20,0.0038195776215466455
14,43,0.007012357001169855
14,80,0.00844583434956494
14,95,0.010312481231533988
14,37,0.006207994898284391
14,18,0.003067018524180084
14,93,0.009324857207327628
14,75,0.007588535959286097
14,92,0.00792978635700629
14,74,0.008442516401098303
14,72,0.007633879153977437
14,52,0.007513130446563398
14,87,0.009780533697095478
14,99,0.0075237028549927105
14,38,0.006394983463219709
14,62,0.007855253401919829
14,79,0.008955375495753117
14,39,0.006299545921424605
14,98,0.010523844527581896
14,65,0.008229417882374702
14,35,0.006448334184205232
14,48,0.007235712460774674
14,47,0.007453801550089572
14,53,0.007418220631629269
14,63,0.00832138019845357
14,27,0.00479318867841588
14,56,0.007473661350515563
14,25,0.004682719870500192
14,24,0.004164518450164021
14,13,0.00033564597636164906
14,14,0.002104325920531543
14,46,0.007231750178329692
14,94,0.007917766679899635
14,59,0.00752293115723085
14,36,0.005978767006164576
14,60,0.007449504028391414
14,42,0.006488368915821167
14,100,0.009679653363685318
14,33,0.005876700180584434
14,28,0.004923437141352418
14,19,0.0033631974145610214
14,57,0.007150465223695565
14,76,0.009077799176348095
14,91,0.009114409654603984
14,101,0.008462069110506445
14,31,0.005674282814962664
14,82,0.009164962618490717
14,71,0.008156480296709435
14,83,0.008246412104153274
14,22,0.004321600141011517
14,103,0.006745161810104119
14,67,0.007909455424471976
14,49,0.007094792145038975
14,78,0.008606631929518332
14,16,0.0025344216521386706
14,17,0.0030133538671357897
14,15,0.0021431937814095823
14,68,0.008201626302058583
14,50,0.00804465865548312
14,11,2.6404731727925645e-06
14,12,3.474494016366333e-05
14,58,0.0073341669180499594
14,89,0.008784952765381363
14,29,0.004848406924164067
14,73,0.0074290346369757804
14,30,0.004744487984836776
14,104,0.010434551464728782
14,64,0.008481633164194514
14,86,0.008797416116274983
14,26,0.004723688201203004
14,66,0.007423369709096158
15,55,0.006696842315032686
15,88,0.007883586581634986
15,54,0.0064363048319696185
15,21,0.003122200916812413
15,85,0.007863756021885653
15,34,0.004963855038746199
15,45,0.00535943985167121
15,44,0.005877880293344671
15,97,0.0073522703078889185
15,81,0.007355210995504852
15,70,0.00712479232729462
15,41,0.005682745115341308
15,32,0.00478188252273099
15,20,0.0029927941549482725
15,43,0.005953850165302102
15,80,0.007305169171680514
15,95,0.009378519178845314
15,37,0.005243773461053527
15,18,0.002380968385348833
15,93,0.008514221367323065
15,75,0.006672027447875857
15,92,0.007174333291167962
15,74,0.007387654988467364
15,72,0.00668467256078778
15,52,0.006418862253542679
15,87,0.008403830393479243
15,99,0.006956021117082222
15,38,0.005367904978112025
15,62,0.006728536350373637
15,79,0.007813012219278046
15,39,0.005291442028234107
15,98,0.008527907194988235
15,65,0.007191011043085532
15,35,0.005392248080302604
15,48,0.006158932754427601
15,47,0.006359874316286213
15,53,0.006358361945109498
15,63,0.007255457108490814
15,27,0.003921962166620625
15,56,0.006390587199709369
15,25,0.003807028465068899
15,24,0.0033485513769824123
15,13,2.418420062670348e-05
15,14,0.0003335976787371506
15,46,0.006170183828124299
15,94,0.007245418053724918
15,59,0.006480015583546498
15,36,0.005022744248765703
15,60,0.006415954458992535
15,42,0.005472388763711105
15,100,0.00850079152912335
15,33,0.004887758086426993
15,28,0.004028506574960953
15,19,0.0026193904227693812
15,57,0.006173329688035968
15,76,0.007798151986856306
15,91,0.007953854749077206
15,101,0.006798073672947108
15,31,0.00468809284345374
15,82,0.00812263586740069
15,71,0.007045167302421953
15,83,0.007052863726033543
15,22,0.0034348615300879223
15,103,0.006063082158442366
15,67,0.006766096610813227
15,49,0.006100781918021034
15,78,0.007624831929332852
15,16,0.0018832544928045329
15,17,0.0022955860216230823
15,15,0.0016546331538457215
15,68,0.007264851055841857
15,50,0.006857615235323845
15,12,3.4136450218814646e-07
15,58,0.0063741449942023715
15,89,0.007633283792708834
15,29,0.0039519853659490236
15,73,0.0065889010326658365
15,30,0.003912920963908132
15,104,0.009202774633066537
15,64,0.00731145170297152
15,86,0.007597070592256337
15,26,0.0038172296815390493
15,66,0.006440600361317586
16,88,0.007024052821422448
16,54,0.005576305310017375
16,21,0.0024982306057129253
16,85,0.006812834778367267
16,34,0.004176323008481757
16,45,0.004591258604090076
16,44,0.005044435757838237
16,97,0.00681009444496756
16,55,0.005791029630508903
16,70,0.006211413716558346
16,41,0.004816565415475401
16,32,0.003984281928398838
16,20,0.002357310291034141
16,43,0.005064214047673656
16,80,0.006325222337027832
16,95,0.008688683843318046
16,37,0.004460240337540105
16,17,0.0017476234228485314
16,18,0.001796640521081377
16,93,0.00780118158836208
16,75,0.005975916098095533
16,92,0.006095258921948088
16,74,0.006407769782590743
16,72,0.005903670857966125
16,81,0.006460318270881182
16,52,0.005590903875936902
16,87,0.007467156197679723
16,99,0.00583117157480106
16,38,0.0045296992641603384
16,62,0.005876364338396571
16,79,0.0069993825122734955
16,39,0.004492148387019233
16,98,0.007456357020731002
16,65,0.006317169073103501
16,35,0.004558994002348193
16,48,0.0053171754785247055
16,47,0.005472909381026105
16,53,0.005573779484748525
16,63,0.006233632402260413
16,27,0.003203789120361027
16,56,0.005574811898948135
16,25,0.0030694715670975484
16,24,0.002708324585615735
16,13,1.0785566754569035e-06
16,14,3.2786536771625114e-05
16,46,0.005303115980616799
16,94,0.006548277867741849
16,59,0.005669433358080748
16,36,0.004263523659418836
16,60,0.005607797257450002
16,42,0.004678077938381804
16,100,0.007616907969683312
16,33,0.004106679404550318
16,28,0.0033348601922813677
16,19,0.0020097734772458117
16,57,0.005375943005298407
16,91,0.006873374095388027
16,101,0.006227956447504509
16,31,0.00390905000636701
16,82,0.007072135347128995
16,71,0.00619834512489612
16,83,0.0060220659724270174
16,22,0.0027648961147767096
16,103,0.005532063144173247
16,67,0.005827653788104348
16,49,0.0052425341621777045
16,78,0.006658781331453595
16,16,0.0014908492948594902
16,15,0.00028353579482366887
16,68,0.006396491100046282
16,50,0.00593155254447413
16,58,0.005522431817070537
16,89,0.006864619725985566
16,29,0.003285466222761947
16,73,0.005852842063419037
16,30,0.0032654808702877007
16,104,0.008438769109091087
16,76,0.006805768285862049
16,64,0.006449713213680915
16,86,0.006707770010892167
16,26,0.0031241386855830372
16,66,0.00567096741159261
17,88,0.0064044792146779606
17,54,0.004841014927495264
17,21,0.001987260529422063
17,85,0.006133749973567311
17,34,0.0035234964931760288
17,45,0.003963314731642444
17,44,0.0042912392478841824
17,97,0.00614382749285286
17,55,0.005038902586466241
17,70,0.005456923085674621
17,41,0.004123416961291322
17,32,0.0033636907365575622
17,20,0.0018432937910308413
17,43,0.004344572881989161
17,80,0.0056024106972870765
17,95,0.007641192099349869
17,37,0.0037775191245692343
17,17,0.0013935771442273545
17,18,0.0013978867801384656
17,93,0.007295234374832406
17,75,0.005240108260094933
17,92,0.005260595398839857
17,74,0.005702451093139007
17,72,0.005218562810062794
17,81,0.00578767568922802
17,52,0.004835240417651435
17,87,0.006383541009794516
17,99,0.005195566949628635
17,38,0.003874378125865515
17,62,0.00511766922621665
17,79,0.0062127683994704285
17,39,0.0038196564299371643
17,98,0.005966890379685887
17,65,0.005564400150829815
17,35,0.0038923106169778533
17,48,0.004637695120224818
17,47,0.004760482061179064
17,53,0.0048175744764023245
17,63,0.00550832365474303
17,27,0.0026167736468162396
17,56,0.004952682406290376
17,25,0.002507683248320517
17,24,0.0022015777855837354
17,64,0.005678773785540612
17,14,7.569684720873565e-07
17,46,0.0045949672136153304
17,94,0.005980665289476953
17,59,0.004921156408143743
17,36,0.003613462963423421
17,60,0.004892685476470117
17,42,0.004043040648514967
17,100,0.006885772717490396
17,33,0.0034251280772805534
17,28,0.0027732914092368616
17,19,0.0015471535367389496
17,57,0.004661873815136597
17,91,0.006161629661758819
17,101,0.005671998373065066
17,31,0.0032800181697609085
17,82,0.006205163653462095
17,71,0.005463085656993941
17,83,0.005389784113390481
17,22,0.002217215947608046
17,103,0.00487883013147672
17,67,0.005207465162785519
17,49,0.00456077556251472
17,78,0.0059672414571539595
17,16,0.0002677644807807743
17,68,0.005667625907733114
17,15,2.5749211020300785e-05
17,50,0.005107902819867637
17,58,0.004812991471183371
17,89,0.00607001639752593
17,29,0.002734937639782324
17,73,0.005168390531294789
17,30,0.0027328210006928246
17,104,0.007581285666251101
17,76,0.006095813331459135
17,86,0.00583915494467684
17,26,0.0025494835015920235
17,66,0.005000594043316236
18,88,0.005699932724047586
18,54,0.004250308714671617
18,21,0.0015708724369592835
18,85,0.005532631320047913
18,45,0.0034558315662083735
18,97,0.005470470496355311
18,55,0.004452332579418225
18,70,0.004835703688300078
18,41,0.003539839745922172
18,32,0.002836809057253296
18,20,0.0014286943564471102
18,43,0.003757443745396616
18,80,0.004973488967939498
18,95,0.006927456030304419
18,37,0.0032163969536978644
18,17,0.00030365815240656344
18,18,0.0011309225816719891
18,93,0.006667731627707053
18,75,0.004621517030943495
18,92,0.004617019346684021
18,74,0.00506502210503958
18,72,0.004659216652746889
18,81,0.005058441216136864
18,52,0.004258613969073336
18,87,0.005622229542348597
18,99,0.004767850605313732
18,38,0.003352211983172943
18,62,0.004517256506652253
18,79,0.005541337944584867
18,39,0.003285062220320096
18,98,0.005338989473429224
18,65,0.004974669671985069
18,35,0.003322798262107997
18,34,0.0029858028757712087
18,48,0.004008090809871199
18,47,0.00414234100226918
18,53,0.004250205638109443
18,63,0.004908201184195091
18,27,0.0021736136063225074
18,56,0.00432036991903708
18,25,0.002039498981371214
18,24,0.001776175053459664
18,64,0.005008542988830117
18,14,2.497940448100541e-07
18,46,0.003992507193810694
18,94,0.005373543910037122
18,59,0.004410570408802378
18,36,0.0030817060874333397
18,60,0.004267266265836961
18,42,0.0035151683696732754
18,100,0.006236816712172096
18,33,0.002903599585140179
18,28,0.0023251360808076845
18,19,0.0011957177178646677
18,44,0.003738049183560482
18,57,0.004122761045929632
18,91,0.005419236762617709
18,101,0.005167788597078601
18,31,0.0027511609465527206
18,82,0.005492173389026162
18,71,0.004859869573191046
18,83,0.0047674638804893
18,22,0.0017767439589001096
18,103,0.004372167829121981
18,67,0.004567181087969441
18,78,0.005318935212730623
18,16,3.325019525412151e-05
18,68,0.004937107773832515
18,15,2.919923427359989e-06
18,50,0.004461071998086911
18,58,0.004213049359498238
18,89,0.005320515891092557
18,29,0.002266922211764858
18,73,0.004533323549320102
18,30,0.0022902930439962534
18,104,0.0067982553991638
18,76,0.005445894862731022
18,86,0.005235016746026576
18,49,0.003979260485273422
18,26,0.002109435144334
18,66,0.004376949806614641
19,88,0.004979105494102362
19,54,0.0037435987735940646
19,21,0.001243308446883434
19,85,0.004847545929728056
19,45,0.003006242295261516
19,97,0.0047297754655151215
19,55,0.003947939742582064
19,70,0.004340842368499101
19,41,0.003071287869630919
19,32,0.0024034865550238114
19,20,0.0010947608463274454
19,43,0.003250759857320638
19,80,0.004379928436479531
19,95,0.006118177255840033
19,37,0.002774108545118527
19,17,4.0512424354591655e-05
19,18,0.00030596598142168513
19,93,0.005990206362576517
19,75,0.004111089594727579
19,92,0.004043767651539906
19,74,0.004525852890031564
19,72,0.004183888851326405
19,81,0.004464016942136338
19,52,0.0037525534472522596
19,87,0.0050910654256626775
19,99,0.004406673632282431
19,38,0.002908172174691382
19,62,0.004033800495882708
19,79,0.005071765565024176
19,39,0.0028414779100831814
19,98,0.004963667227705504
19,65,0.004403976610338938
19,35,0.0028499550160805374
19,34,0.002536557471416302
19,47,0.003616709150667102
19,53,0.003733930159199437
19,63,0.004349419880480659
19,27,0.0017951940214930124
19,56,0.0037614071067726207
19,25,0.0016522063629155208
19,24,0.0014245256426961446
19,64,0.004449795844695548
19,46,0.003491553652079276
19,59,0.003909412650161953
19,36,0.0026564212079107793
19,60,0.0038254083408909975
19,42,0.003039210489409546
19,100,0.005580322127643657
19,33,0.0024833447135068627
19,19,0.000980592712702395
19,44,0.003254461309260019
19,57,0.0036497962737382975
19,91,0.004823951921347286
19,101,0.004774353401190762
19,31,0.0023171701697845227
19,82,0.004985026486910053
19,71,0.004362200395600835
19,83,0.004294760041934597
19,22,0.0014131403289713812
19,103,0.004068161179288367
19,48,0.0034914589349208523
19,67,0.004090340874484474
19,78,0.0047915798634469535
19,16,2.2695260887398026e-06
19,68,0.004369294635635623
19,50,0.003918024895712588
19,94,0.00497927471135861
19,58,0.0037200589520823583
19,89,0.004742853243451724
19,29,0.0018933556853222317
19,73,0.004022202330195127
19,30,0.001915702710113066
19,104,0.0062366767950402455
19,76,0.004847588338846121
19,86,0.004653218126657647
19,49,0.0034986299027049317
19,26,0.0017424592947851939
19,28,0.0019468596299704467
19,66,0.0038727483596090614
20,88,0.004418844738384123
20,54,0.003310037750022652
20,21,0.0009934104404359892
20,85,0.0043472876125836704
20,97,0.0043437924168312015
20,55,0.003506439175599258
20,70,0.0039040707862128075
20,41,0.002662271948379123
20,32,0.0020341090602664018
20,20,0.0009068174809178743
20,43,0.002830335534120782
20,80,0.003992685510853238
20,95,0.0053027571949084695
20,37,0.0023953585661702892
20,17,9.642377132378486e-06
20,18,4.272248117275993e-05
20,93,0.005297294573924247
20,75,0.003732655412030112
20,92,0.0036015407505831437
20,74,0.0040713384025499524
20,72,0.0037124636659370733
20,81,0.0040342644365610565
20,52,0.0033316688249097437
20,87,0.004680539961126091
20,99,0.004057455864354424
20,38,0.002519460775006964
20,62,0.0035939277990369037
20,79,0.004467843024668392
20,39,0.0024537078004370464
20,98,0.0046170602516605085
20,65,0.0039392557941722375
20,35,0.002453505783656061
20,34,0.002168032672841831
20,47,0.0032023459689885657
20,53,0.0033041100575640888
20,45,0.0026371292828115114
20,63,0.0038953726825257232
20,27,0.0014893899938671277
20,56,0.00332670194862044
20,25,0.0013449995930454202
20,24,0.0011554985957407656
20,64,0.003943607038867061
20,46,0.0030573358556919283
20,59,0.0034672535972490727
20,36,0.002286269901095477
20,60,0.003453032599222089
20,42,0.00264956552172915
20,100,0.005245032318732045
20,33,0.0021227276832840045
20,19,0.0003044578033980808
20,44,0.002844380694826306
20,57,0.00324163200332599
20,91,0.004462394042332076
20,101,0.004260870922370872
20,31,0.0019630561167677547
20,82,0.004495723841399309
20,71,0.003960577520950638
20,83,0.0038821398471901667
20,22,0.0011106294924878597
20,103,0.0038245365068162503
20,48,0.003059693925742526
20,67,0.00361443120175969
20,78,0.004270952929024468
20,16,1.4814356557385307e-08
20,68,0.003909683487071702
20,50,0.00345567647832666
20,94,0.0044546109397852335
20,58,0.0033242215282877326
20,89,0.004343011769619196
20,29,0.0015891634241016962
20,73,0.003608810250228443
20,30,0.001599279227091902
20,104,0.005698292839026538
20,76,0.004289794445215785
20,86,0.004166919089952133
20,49,0.0030755616237976157
20,26,0.0014346229276985313
20,28,0.0016182707309990556
20,66,0.0034653566578491356
21,88,0.0040570743456153965
21,54,0.0029357957812801336
21,21,0.0008222384765448585
21,85,0.004026293767113157
21,97,0.003961458519702721
21,55,0.0031178776735704223
21,41,0.0023280255844415447
21,32,0.0017389046852300564
21,20,0.0002824937662106702
21,43,0.002481020643952152
21,80,0.0035508466292724886
21,95,0.004834514862917588
21,37,0.0020638788320428677
21,17,3.9994058990193316e-07
21,93,0.004898354481157439
21,75,0.003389934949004816
21,92,0.003280100047464806
21,74,0.0035833372133109915
21,72,0.003364272663325954
21,81,0.003543073400962129
21,52,0.0029590376170883998
21,87,0.004204459440487691
21,99,0.0037404594354150337
21,38,0.00218610215722809
21,62,0.00319761288493058
21,79,0.004099144161796796
21,39,0.002131144319098654
21,98,0.004073601533156142
21,65,0.003535169228778305
21,35,0.0021225630264019016
21,34,0.0018643806588690692
21,53,0.0029640908590312775
21,45,0.0023031452456260485
21,63,0.0034384114816938013
21,27,0.0012286007063077506
21,56,0.002962918441795929
21,25,0.0010893886814520044
21,24,0.0009254270120275984
21,64,0.0035421791751899454
21,46,0.002690765714295219
21,59,0.0030858428391788355
21,36,0.001972698808395172
21,60,0.0030639475832760876
21,42,0.002312239364370375
21,100,0.004873959841016205
21,33,0.0018140918667210618
21,18,5.655909955621527e-06
21,19,6.269147073885133e-05
21,44,0.0024965465559643536
21,57,0.0028858116916527306
21,70,0.0034864510406689853
21,91,0.004011464382984534
21,101,0.003977781848116813
21,31,0.001670948771851974
21,82,0.004004209605637554
21,83,0.0034734014388271145
21,71,0.0035731182397443525
21,22,0.0008833554513659682
21,103,0.003483119165360584
21,48,0.0027035802035203266
21,67,0.0032445045341174903
21,78,0.0038966477424912643
21,47,0.0028106528174256518
21,68,0.0035078552382904163
21,50,0.0030558857093530203
21,94,0.004056430391410501
21,58,0.002981893923436259
21,89,0.0039023245884569975
21,29,0.0013443387124032697
21,73,0.003253233911481845
21,30,0.0013495063910056984
21,104,0.005369578628884473
21,76,0.003920170848189445
21,86,0.0036320052292574574
21,49,0.002717317135902335
21,26,0.0011767271547410473
21,28,0.0013507814254707865
21,66,0.0031115089616940836
22,88,0.003693879434875696
22,54,0.0026199093558420825
22,21,0.0002691624421069027
22,85,0.003626835019077885
22,97,0.003734793535576426
22,55,0.0027744528153646466
22,41,0.002037096779179938
22,32,0.0014923373789479631
22,20,5.3217445187781925e-05
22,43,0.0021877345032363655
22,80,0.0032015286096395918
22,95,0.004379473683613516
22,37,0.0017894121065501762
22,17,5.06036663165905e-08
22,93,0.0044395947528929405
22,92,0.003037983558215438
22,74,0.003188180242514015
22,72,0.0029910101480870328
22,81,0.0032246994893744083
22,52,0.002630960657823538
22,87,0.0038879665297276845
22,99,0.003489758361434439
22,38,0.0019018881082435368
22,62,0.0028811672629023275
22,79,0.00370760523727457
22,39,0.0018585000613104748
22,98,0.003757809572511063
22,65,0.0032142882188879347
22,35,0.0018344952467788931
22,34,0.001607295050429459
22,53,0.0026358914560801468
22,45,0.0020315973115093023
22,63,0.0031079692571014147
22,27,0.0010087804961632408
22,56,0.0026408478143074223
22,25,0.0008677498131822742
22,24,0.0007357434691576768
22,64,0.003177081932036128
22,46,0.0023821580211854125
22,59,0.0027629541251158827
22,36,0.0017146750686762833
22,60,0.0027776747265997347
22,42,0.0020209579740039585
22,100,0.004357342739516208
22,33,0.0015609347816449677
22,18,2.309003821863126e-07
22,19,5.221794393464536e-06
22,44,0.0022101924142286867
22,57,0.002594569139529627
22,70,0.0031727063240841653
22,101,0.0035685447635940473
22,91,0.0035901458434817947
22,31,0.001414678550504506
22,82,0.0036180495779948615
22,83,0.0032298655738979137
22,71,0.0032519687412763286
22,22,0.0007446188952282633
22,103,0.0033172357756662435
22,48,0.0023941135577870277
22,67,0.0029392822873389656
22,78,0.0034729444547833303
22,47,0.0025048982544436014
22,68,0.0031605353021514284
22,50,0.002726047947115934
22,94,0.0037639566182046205
22,75,0.0030375742045796205
22,58,0.0026814288849525713
22,89,0.0036219361183176496
22,29,0.0011328797200049132
22,73,0.0029269452680794872
22,30,0.001142457256412219
22,104,0.004907177590753082
22,76,0.0035766984173292316
22,86,0.0031950291991311394
22,49,0.0024169705594197194
22,26,0.0009533633777676734
22,28,0.0011197819215960404
22,66,0.002812939990759186
23,88,0.0033620186023094975
23,54,0.002361121768955398
23,21,5.806022329949659e-05
23,85,0.0032208591777931426
23,97,0.0033847056230497546
23,55,0.002477056304739423
23,41,0.0017869589205498262
23,32,0.0012789681736914303
23,20,6.429171824193807e-06
23,43,0.0019321330448299197
23,80,0.0028753706572959645
23,95,0.003884696371075845
23,37,0.0015581278286195973
23,93,0.004123289104891858
23,92,0.0027442034253935686
23,74,0.0028733348075822476
23,72,0.002735257615645854
23,81,0.0029488869533636736
23,52,0.0023564486858313038
23,87,0.00352633036526143
23,99,0.0032111405051225652
23,38,0.0016631356550581519
23,71,0.0029571845586047908
23,62,0.0026023230499767807
23,79,0.003383335948855045
23,39,0.0016251958347104092
23,98,0.0033682969696171325
23,65,0.002904582783005618
23,35,0.0015943476090039168
23,34,0.0013806091282238682
23,53,0.0023532235699497187
23,45,0.0017956427257217343
23,63,0.0028043486301095495
23,27,0.000824055187918874
23,56,0.0023821052033283813
23,25,0.0007121570483553902
23,24,0.0006290467082990012
23,64,0.002870751164572007
23,46,0.002121368535228094
23,59,0.0024944355774105505
23,36,0.001490051083183888
23,60,0.0025164539245542644
23,42,0.0017861572060725213
23,100,0.00405282162560377
23,33,0.001346226769362668
23,19,5.211156042856547e-07
23,31,0.001207559297051138
23,44,0.0019437659807241955
23,57,0.0023265361381989962
23,70,0.0028774855436627654
23,101,0.0032804829594076843
23,91,0.0032236845467025423
23,82,0.0033364401927808234
23,83,0.0028528876114797814
23,22,0.0002667537258886371
23,103,0.0030248335733784855
23,48,0.0021446328075449116
23,67,0.0026671022109520355
23,78,0.0031923437172153113
23,47,0.0022277495846362576
23,68,0.0028758845815484557
23,50,0.0024256964178843592
23,94,0.0032642155483551174
23,75,0.002771703606489513
23,58,0.002399942975911335
23,89,0.0033104150288343964
23,29,0.0009553167002602034
23,73,0.0026414462442472964
23,30,0.0009568566005940762
23,104,0.004447886511613761
23,76,0.0032356580958534174
23,86,0.0029665814995157784
23,49,0.0021500634134409176
23,26,0.000775438765030611
23,28,0.000925645616636642
23,66,0.002550475340772487
24,88,0.0030002008680516568
24,54,0.002123355119942736
24,21,7.80093598493481e-06
24,85,0.0029161174835567075
24,97,0.0031032774673512456
24,55,0.0022059734463984034
24,57,0.0020990087184999625
24,41,0.001572626209635479
24,32,0.0010937933297268851
24,20,6.236860962503923e-07
24,43,0.0017105200139619762
24,80,0.0026157157113097153
24,95,0.0034786510200809947
24,37,0.0013613164551939815
24,93,0.0037015212917333373
24,92,0.002551694361894789
24,81,0.0026402456637827656
24,52,0.0021144525183909493
24,72,0.0024925469222870297
24,87,0.003290496114115153
24,99,0.0029275007718439962
24,38,0.0014614059661860897
24,71,0.0026815241667976063
24,79,0.003105534633213714
24,62,0.00237409080672142
24,39,0.0014412537451978789
24,98,0.003216135281768169
24,65,0.0026399102999507063
24,35,0.001372629173555576
24,34,0.0011936426390827429
24,53,0.0021220581693023014
24,45,0.0015890180091352412
24,63,0.002536033509225869
24,27,0.0006744646744830668
24,56,0.002155785803739581
24,25,0.0006025421851649267
24,24,0.00024408725655594303
24,64,0.0026099562247784364
24,46,0.001894787863554016
24,59,0.0022491061089564253
24,36,0.0012911446044835192
24,60,0.0022837200933952272
24,42,0.001578589683552393
24,100,0.0036328051484231516
24,33,0.0011530896104845667
24,31,0.001027508458609761
24,44,0.0017158983261388516
24,70,0.0026080648550310995
24,101,0.0030960202921035333
24,91,0.0029074418988306416
24,74,0.0026368199855218823
24,82,0.003057820644497014
24,83,0.002642584234859278
24,22,5.9196423729824584e-05
24,103,0.0028352590939641213
24,48,0.001911546073437925
24,67,0.00240696809269897
24,78,0.0029462545360658043
24,47,0.0019854344035633944
24,68,0.002639422164885053
24,50,0.002176299571782663
24,94,0.0029855813509192136
24,75,0.0025287399803691516
24,58,0.0021827896061888813
24,89,0.0030275990102909276
24,29,0.0007916077583591878
24,73,0.002390967929248439
24,30,0.0008077376917958855
24,104,0.004134117295145398
24,76,0.0029171413170357755
24,86,0.0027573906865830116
24,49,0.0019256934620458506
24,26,0.0006346245152277621
24,28,0.0007581752123895318
24,66,0.0023092585537092887
25,88,0.0027420913700829715
25,54,0.001898996490537122
25,21,5.89563549632463e-07
25,85,0.002659136994250635
25,97,0.00283672066019599
25,55,0.0019908539331867873
25,57,0.0018976895895977787
25,41,0.0013865548421447093
25,32,0.00093521760853848
25,43,0.0015184913367284705
25,80,0.002422051450975387
25,95,0.0032720551121116093
25,37,0.0011929403301737065
25,93,0.003470636052591545
25,92,0.0022732359793782462
25,81,0.00243534354001448
25,52,0.0018926229240796653
25,72,0.002259932358926991
25,87,0.002971358700657772
25,99,0.0027523707982046158
25,38,0.0012777685744590629
25,71,0.002437638470263075
25,79,0.0027634989733870663
25,62,0.002149330696116437
25,39,0.001272589334706794
25,98,0.0029253473715595774
25,65,0.0024033718447218255
25,35,0.0011862666458253433
25,34,0.0010327993433774138
25,53,0.0019154111555019118
25,45,0.0014207813317570436
25,63,0.002308453534367744
25,27,0.0005536025784607735
25,56,0.0019513230830279598
25,25,0.0002501097954507616
25,24,5.8106867484888944e-05
25,64,0.00236277682905915
25,46,0.0016930131176072344
25,59,0.0020333924770088965
25,36,0.0011233236029157961
25,60,0.002065095751201913
25,42,0.0014003976357419904
25,73,0.0021853066481592226
25,100,0.003367238755028669
25,33,0.000998526866182749
25,31,0.0008717847122114407
25,44,0.0015189599567957107
25,70,0.0023987189435698475
25,101,0.0028161035367450017
25,91,0.002633923683234791
25,74,0.0024332859489966997
25,82,0.002736758858199962
25,83,0.002438173760999682
25,22,9.322287491446329e-06
25,103,0.002623842468944362
25,48,0.0017198046507471579
25,67,0.0021866770126774226
25,78,0.0026498109962124097
25,47,0.0017735364223284455
25,68,0.0024004341862398177
25,50,0.0019529630185116287
25,94,0.002790127445050746
25,75,0.002283661708647495
25,58,0.0019666480801511775
25,89,0.0028285559710316804
25,29,0.0006576064700676034
25,30,0.0006804335618171678
25,104,0.0037975224594159955
25,76,0.0026882475598575158
25,86,0.0025546487881083265
25,49,0.001728556614986539
25,26,0.00053904212888667
25,28,0.0006241683506606184
25,66,0.002109002990741289
26,54,0.0017159811752168292
26,85,0.002444169852997917
