rank,count_weeks_norm
31,0.14285714285714285
31,0.14285714285714285
31,0.14285714285714285
31,0.14285714285714285
31,0.14285714285714285
31,0.14285714285714285
31,0.14285714285714285
31,0.14285714285714285
31,0.14285714285714285
31,0.21428571428571427
31,0.21428571428571427
31,0.21428571428571427
31,0.21428571428571427
31,0.21428571428571427
31,0.14285714285714285
31,0.14285714285714285
31,0.7142857142857143
31,1.0
31,1.0
31,0.35714285714285715
31,0.35714285714285715
31,1.0
31,1.0
31,0.21428571428571427
31,0.21428571428571427
31,1.0
31,0.21428571428571427
31,0.21428571428571427
31,0.21428571428571427
31,0.21428571428571427
31,0.21428571428571427
31,0.21428571428571427
31,1.0
31,0.21428571428571427
31,0.21428571428571427
31,0.21428571428571427
31,0.21428571428571427
31,0.21428571428571427
31,0.21428571428571427
31,0.21428571428571427
31,0.14285714285714285
31,0.14285714285714285
31,0.14285714285714285
31,0.14285714285714285
31,0.21428571428571427
31,0.21428571428571427
31,1.0
31,1.0
31,1.0
31,1.0
31,1.0
31,0.14285714285714285
31,0.14285714285714285
31,0.21428571428571427
31,0.21428571428571427
31,0.21428571428571427
31,0.21428571428571427
31,0.21428571428571427
31,0.21428571428571427
31,0.2857142857142857
31,0.2857142857142857
31,0.2857142857142857
31,0.2857142857142857
31,0.14285714285714285
31,0.21428571428571427
31,0.21428571428571427
31,0.21428571428571427
31,0.21428571428571427
31,0.21428571428571427
31,0.21428571428571427
31,0.21428571428571427
31,0.21428571428571427
31,0.21428571428571427
31,0.21428571428571427
31,0.21428571428571427
31,0.21428571428571427
31,0.21428571428571427
31,0.21428571428571427
31,0.21428571428571427
31,0.21428571428571427
31,0.21428571428571427
31,0.21428571428571427
31,0.14285714285714285
31,0.14285714285714285
31,0.14285714285714285
31,0.14285714285714285
31,0.14285714285714285
31,0.14285714285714285
31,0.14285714285714285
31,1.0
31,1.0
31,1.0
31,1.0
31,1.0
31,1.0
31,1.0
31,1.0
31,0.14285714285714285
31,0.21428571428571427
31,0.5714285714285714
31,1.0
31,0.35714285714285715
31,1.0
31,1.0
31,1.0
31,1.0
31,1.0
31,0.36363636363636365
31,0.36363636363636365
31,0.18181818181818182
31,0.18181818181818182
31,0.18181818181818182
31,1.0
31,1.0
31,1.0
31,1.0
31,1.0
31,1.0
31,1.0
31,1.0
31,1.0
31,1.0
31,1.0
31,1.0
31,1.0
31,0.09090909090909091
31,0.18181818181818182
31,0.18181818181818182
31,1.0
31,1.0
31,1.0
31,1.0
31,1.0
31,0.18181818181818182
31,0.18181818181818182
31,0.18181818181818182
31,1.0
31,1.0
31,1.0
31,0.18181818181818182
31,1.0
31,0.18181818181818182
31,0.18181818181818182
31,0.18181818181818182
31,0.18181818181818182
31,1.0
31,0.7272727272727273
31,0.7272727272727273
31,0.7272727272727273
31,1.0
31,1.0
31,1.0
31,1.0
31,1.0
31,0.18181818181818182
31,0.18181818181818182
31,0.09090909090909091
31,1.0
31,1.0
31,1.0
31,0.18181818181818182
31,0.18181818181818182
31,0.9090909090909091
31,0.9090909090909091
31,0.9090909090909091
31,0.8181818181818182
31,1.0
31,1.0
31,1.0
31,1.0
31,1.0
31,1.0
31,0.45454545454545453
31,0.45454545454545453
31,0.8461538461538461
31,0.9230769230769231
31,0.9230769230769231
31,1.0
31,0.8461538461538461
31,1.0
31,1.0
31,1.0
31,1.0
31,0.6153846153846154
31,0.7692307692307693
31,0.9230769230769231
31,0.6153846153846154
31,0.15384615384615385
31,0.23076923076923078
31,0.6153846153846154
31,0.21428571428571427
31,1.0
31,1.0
31,1.0
31,1.0
31,0.9090909090909091
31,1.0
31,0.45454545454545453
31,0.18181818181818182
31,0.5454545454545454
31,1.0
31,1.0
31,1.0
31,1.0
31,0.8181818181818182
31,0.45454545454545453
31,0.5454545454545454
31,1.0
31,1.0
31,1.0
31,1.0
31,0.14285714285714285
31,0.14285714285714285
31,0.14285714285714285
31,0.14285714285714285
31,0.5714285714285714
31,0.5714285714285714
31,0.5714285714285714
31,1.0
31,1.0
31,0.2857142857142857
31,0.2857142857142857
31,0.07142857142857142
31,0.7857142857142857
31,0.14285714285714285
31,1.0
31,1.0
31,1.0
31,1.0
31,1.0
31,1.0
31,1.0
31,1.0
31,1.0
31,1.0
31,1.0
31,1.0
31,0.14285714285714285
31,0.8571428571428571
31,0.8571428571428571
31,1.0
31,1.0
31,1.0
31,1.0
31,0.14285714285714285
31,1.0
31,0.42857142857142855
31,0.42857142857142855
31,1.0
31,1.0
31,1.0
31,0.14285714285714285
31,1.0
31,0.5714285714285714
31,0.6428571428571429
31,1.0
31,0.5
31,0.14285714285714285
31,0.2857142857142857
31,1.0
31,1.0
31,1.0
31,1.0
31,0.42857142857142855
31,0.8571428571428571
31,0.14285714285714285
31,0.10714285714285714
31,0.14285714285714285
31,0.14285714285714285
31,0.14285714285714285
31,0.6428571428571429
31,0.6428571428571429
31,0.6428571428571429
31,0.9285714285714286
31,1.0
31,0.14285714285714285
31,0.14285714285714285
31,0.14285714285714285
31,1.0
31,1.0
31,0.14285714285714285
31,0.14285714285714285
31,1.0
31,0.14285714285714285
31,0.14285714285714285
31,0.14285714285714285
31,1.0
31,1.0
31,0.14285714285714285
31,0.14285714285714285
31,0.14285714285714285
31,0.14285714285714285
31,0.14285714285714285
31,0.14285714285714285
31,0.8571428571428571
31,1.0
31,1.0
31,1.0
31,0.35714285714285715
31,0.14285714285714285
31,0.14285714285714285
31,0.5714285714285714
31,0.5714285714285714
31,0.5714285714285714
31,0.21428571428571427
31,0.14285714285714285
31,0.14285714285714285
31,0.14285714285714285
31,0.14285714285714285
31,1.0
31,0.2857142857142857
31,0.2857142857142857
31,0.14285714285714285
31,0.14285714285714285
31,0.14285714285714285
31,0.14285714285714285
31,1.0
31,1.0
31,0.14285714285714285
31,1.0
31,1.0
31,0.14285714285714285
31,0.2857142857142857
31,0.14285714285714285
31,0.2857142857142857
31,1.0
31,0.8571428571428571
31,1.0
31,1.0
31,1.0
31,0.35714285714285715
31,1.0
31,1.0
31,0.14285714285714285
31,0.2857142857142857
31,0.14285714285714285
31,1.0
31,1.0
31,0.6428571428571429
31,1.0
31,0.14285714285714285
31,0.14285714285714285
31,0.14285714285714285
31,1.0
31,1.0
31,1.0
31,0.35714285714285715
31,0.14285714285714285
31,0.14285714285714285
31,0.7142857142857143
31,0.7142857142857143
31,0.5
31,0.14285714285714285
31,1.0
31,1.0
31,1.0
31,0.14285714285714285
31,1.0
31,1.0
31,1.0
31,1.0
31,1.0
31,1.0
31,1.0
31,1.0
31,1.0
31,0.35714285714285715
31,1.0
31,1.0
31,1.0
31,1.0
31,1.0
31,0.14285714285714285
31,0.14285714285714285
31,1.0
31,0.14285714285714285
31,1.0
31,1.0
31,1.0
31,1.0
31,1.0
31,1.0
31,1.0
31,0.5714285714285714
31,0.5714285714285714
31,0.14285714285714285
31,0.14285714285714285
31,0.35714285714285715
31,0.14285714285714285
31,0.14285714285714285
31,0.07142857142857142
31,0.07142857142857142
31,1.0
31,0.14285714285714285
31,1.0
31,0.14285714285714285
31,0.14285714285714285
31,0.14285714285714285
31,0.14285714285714285
31,1.0
31,1.0
31,0.14285714285714285
31,0.14285714285714285
31,0.14285714285714285
31,0.14285714285714285
31,0.14285714285714285
31,1.0
31,1.0
31,1.0
31,1.0
31,0.14285714285714285
31,0.14285714285714285
31,0.9285714285714286
31,0.14285714285714285
31,0.42857142857142855
31,0.42857142857142855
31,0.07142857142857142
31,0.14285714285714285
31,0.14285714285714285
31,0.14285714285714285
31,0.14285714285714285
31,0.14285714285714285
31,0.14285714285714285
31,0.14285714285714285
31,0.14285714285714285
31,1.0
31,0.14285714285714285
31,0.14285714285714285
31,0.14285714285714285
31,0.21428571428571427
31,1.0
31,1.0
31,0.14285714285714285
31,1.0
31,1.0
31,1.0
31,0.14285714285714285
31,0.14285714285714285
31,0.14285714285714285
31,1.0
31,1.0
31,1.0
31,1.0
31,0.5
31,0.5
31,0.5
31,0.6428571428571429
31,0.6428571428571429
31,0.07142857142857142
31,0.14285714285714285
34,1.0
34,0.4
34,1.0
34,1.0
34,0.13333333333333333
34,0.13333333333333333
34,0.13333333333333333
34,0.7333333333333333
34,0.13333333333333333
34,0.7333333333333333
34,0.7333333333333333
34,0.7333333333333333
34,1.0
34,0.13333333333333333
34,0.13333333333333333
34,0.6666666666666666
34,0.6666666666666666
34,1.0
34,1.0
34,0.13333333333333333
34,0.13333333333333333
34,0.13333333333333333
34,0.13333333333333333
34,0.13333333333333333
34,1.0
34,1.0
34,1.0
34,0.13333333333333333
34,0.06666666666666667
34,0.13333333333333333
34,1.0
34,0.7333333333333333
34,0.13333333333333333
34,0.13333333333333333
34,0.13333333333333333
34,1.0
34,0.13333333333333333
34,0.4666666666666667
34,0.4666666666666667
34,1.0
34,1.0
34,1.0
34,1.0
34,1.0
34,1.0
34,1.0
34,0.13333333333333333
34,1.0
34,0.06666666666666667
34,1.0
34,1.0
34,1.0
34,1.0
34,1.0
34,1.0
34,0.13333333333333333
34,1.0
34,0.13333333333333333
34,1.0
34,1.0
34,0.13333333333333333
34,1.0
34,1.0
34,0.9285714285714286
34,1.0
34,0.7857142857142857
34,0.5714285714285714
34,1.0
34,0.8571428571428571
34,0.8571428571428571
34,1.0
34,1.0
34,0.5714285714285714
34,0.21428571428571427
34,1.0
34,0.42857142857142855
34,1.0
34,1.0
34,0.6428571428571429
34,0.2857142857142857
34,0.14285714285714285
34,1.0
34,0.35714285714285715
34,1.0
34,0.14285714285714285
34,0.5714285714285714
34,0.5714285714285714
34,1.0
34,1.0
34,1.0
34,1.0
34,1.0
34,1.0
34,1.0
34,1.0
34,1.0
34,1.0
34,0.14285714285714285
34,1.0
34,0.14285714285714285
34,0.14285714285714285
34,0.14285714285714285
34,1.0
34,1.0
34,0.14285714285714285
34,0.14285714285714285
34,0.14285714285714285
34,0.14285714285714285
34,0.14285714285714285
34,0.5714285714285714
34,0.14285714285714285
34,0.14285714285714285
34,1.0
34,1.0
34,1.0
34,0.07142857142857142
34,1.0
34,0.14285714285714285
34,0.14285714285714285
34,0.14285714285714285
34,0.5714285714285714
34,0.5714285714285714
34,1.0
34,1.0
34,1.0
34,1.0
34,0.14285714285714285
34,0.14285714285714285
34,1.0
34,1.0
34,1.0
34,1.0
34,1.0
34,1.0
34,1.0
34,1.0
34,1.0
34,0.14285714285714285
34,1.0
34,1.0
34,0.14285714285714285
34,0.7142857142857143
34,0.7142857142857143
34,1.0
34,1.0
34,0.14285714285714285
34,0.14285714285714285
28,1.0
28,1.0
28,1.0
28,0.7142857142857143
28,1.0
28,1.0
28,0.14285714285714285
28,1.0
28,1.0
28,1.0
28,1.0
28,0.14285714285714285
28,0.14285714285714285
28,1.0
28,1.0
28,1.0
28,1.0
28,0.6428571428571429
28,0.6428571428571429
28,0.6428571428571429
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,0.42857142857142855
28,0.42857142857142855
28,0.42857142857142855
28,1.0
28,0.14285714285714285
28,1.0
28,1.0
28,1.0
28,1.0
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,0.7142857142857143
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,0.7142857142857143
28,0.7142857142857143
28,0.14285714285714285
28,1.0
28,1.0
28,0.7142857142857143
28,1.0
28,0.5
28,0.14285714285714285
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,0.25
28,0.25
28,0.25
28,0.25
28,0.25
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,0.75
28,0.75
28,0.75
28,0.75
28,0.75
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,0.25
28,0.25
28,0.25
28,0.25
28,0.25
28,0.25
28,0.25
28,0.25
28,1.0
28,0.25
28,1.0
28,1.0
28,1.0
28,0.25
28,1.0
28,0.875
28,0.875
28,0.25
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,0.25
28,0.25
28,0.75
28,0.75
28,0.75
28,0.25
28,0.25
28,0.75
28,0.75
28,0.75
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,0.25
28,0.25
28,1.0
28,1.0
28,0.75
28,0.25
28,1.0
28,1.0
28,0.25
28,1.0
28,1.0
28,1.0
28,0.25
28,0.25
28,0.25
28,1.0
28,0.15384615384615385
28,0.15384615384615385
28,0.15384615384615385
28,0.15384615384615385
28,0.15384615384615385
28,1.0
28,1.0
28,1.0
28,1.0
28,0.15384615384615385
28,0.15384615384615385
28,0.15384615384615385
28,1.0
28,0.15384615384615385
28,1.0
28,1.0
28,1.0
28,0.15384615384615385
28,1.0
28,0.15384615384615385
28,0.15384615384615385
28,0.15384615384615385
28,1.0
28,1.0
28,1.0
28,0.15384615384615385
28,0.15384615384615385
28,0.15384615384615385
28,0.9230769230769231
28,0.9230769230769231
28,0.9230769230769231
28,0.9230769230769231
28,0.15384615384615385
28,1.0
28,0.15384615384615385
28,0.15384615384615385
28,1.0
28,1.0
28,1.0
28,1.0
28,0.15384615384615385
28,0.15384615384615385
28,1.0
28,1.0
28,0.15384615384615385
28,1.0
28,0.15384615384615385
28,0.15384615384615385
28,0.15384615384615385
28,0.15384615384615385
28,0.6923076923076923
28,0.6923076923076923
28,0.15384615384615385
28,0.15384615384615385
28,0.15384615384615385
28,0.15384615384615385
28,0.15384615384615385
28,0.15384615384615385
28,0.3076923076923077
28,0.15384615384615385
28,0.15384615384615385
28,0.15384615384615385
28,0.15384615384615385
28,0.15384615384615385
28,0.15384615384615385
28,0.15384615384615385
28,0.15384615384615385
28,1.0
28,1.0
28,0.15384615384615385
28,0.15384615384615385
28,0.15384615384615385
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,0.15384615384615385
28,0.15384615384615385
28,0.15384615384615385
28,0.15384615384615385
28,1.0
28,1.0
28,0.15384615384615385
28,0.15384615384615385
28,0.15384615384615385
28,0.15384615384615385
28,0.15384615384615385
28,0.15384615384615385
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,0.9333333333333333
28,1.0
28,0.2
28,1.0
28,0.13333333333333333
28,0.13333333333333333
28,0.6666666666666666
28,0.6666666666666666
28,0.13333333333333333
28,1.0
28,0.06666666666666667
28,1.0
28,0.13333333333333333
28,0.13333333333333333
28,0.13333333333333333
28,0.5333333333333333
28,0.5333333333333333
28,0.13333333333333333
28,0.13333333333333333
28,0.13333333333333333
28,0.26666666666666666
28,0.13333333333333333
28,1.0
28,1.0
28,1.0
28,1.0
28,0.13333333333333333
28,0.13333333333333333
28,0.8
28,0.8
28,1.0
28,0.13333333333333333
28,1.0
28,0.26666666666666666
28,1.0
28,1.0
28,0.13333333333333333
28,0.26666666666666666
28,0.13333333333333333
28,0.3333333333333333
28,1.0
28,0.16666666666666666
28,1.0
28,0.16666666666666666
28,0.16666666666666666
28,1.0
28,0.25
28,0.5833333333333334
28,1.0
28,0.3333333333333333
28,1.0
28,0.3333333333333333
28,1.0
28,1.0
28,0.14285714285714285
28,0.14285714285714285
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,0.14285714285714285
28,1.0
28,0.14285714285714285
28,1.0
28,1.0
28,0.42857142857142855
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,0.21428571428571427
28,0.21428571428571427
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,1.0
28,1.0
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,0.07142857142857142
28,0.14285714285714285
28,0.14285714285714285
28,0.9285714285714286
28,1.0
28,1.0
28,1.0
28,1.0
28,0.14285714285714285
28,1.0
28,1.0
28,1.0
28,0.14285714285714285
28,0.14285714285714285
28,1.0
28,1.0
28,0.14285714285714285
28,0.8571428571428571
28,0.14285714285714285
28,0.35714285714285715
28,0.35714285714285715
28,1.0
28,1.0
28,0.14285714285714285
28,0.14285714285714285
28,1.0
28,1.0
28,1.0
28,1.0
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,0.2857142857142857
28,0.8571428571428571
28,0.8571428571428571
28,0.5714285714285714
28,0.5714285714285714
28,0.5
28,0.5
28,1.0
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,1.0
28,1.0
28,0.15384615384615385
28,0.15384615384615385
28,0.7692307692307693
28,0.7692307692307693
28,0.15384615384615385
28,1.0
28,1.0
28,1.0
28,0.15384615384615385
28,1.0
28,1.0
28,1.0
28,0.07692307692307693
28,0.15384615384615385
28,1.0
28,1.0
28,1.0
28,0.15384615384615385
28,1.0
28,1.0
28,0.07692307692307693
28,0.15384615384615385
28,0.15384615384615385
28,0.9230769230769231
28,1.0
28,1.0
28,1.0
28,0.15384615384615385
28,0.15384615384615385
28,0.15384615384615385
28,0.15384615384615385
28,1.0
28,1.0
28,0.15384615384615385
28,1.0
28,0.15384615384615385
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,0.15384615384615385
28,0.15384615384615385
28,0.15384615384615385
28,0.15384615384615385
28,0.15384615384615385
28,0.5384615384615384
28,1.0
28,1.0
28,1.0
28,0.9230769230769231
28,0.9230769230769231
28,1.0
28,1.0
28,0.07692307692307693
28,0.15384615384615385
28,1.0
28,1.0
28,1.0
28,1.0
28,0.15384615384615385
28,1.0
28,0.07692307692307693
28,1.0
28,1.0
28,1.0
28,1.0
28,0.15384615384615385
28,0.15384615384615385
28,0.15384615384615385
28,1.0
28,1.0
28,1.0
28,0.15384615384615385
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,0.21428571428571427
28,1.0
28,0.7142857142857143
28,0.21428571428571427
28,0.8571428571428571
28,1.0
28,1.0
28,1.0
28,0.14285714285714285
28,1.0
28,1.0
28,1.0
28,0.42857142857142855
28,1.0
28,1.0
28,1.0
28,0.21428571428571427
28,0.42857142857142855
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,0.14285714285714285
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,0.375
28,0.375
28,1.0
28,1.0
28,1.0
28,0.875
28,0.375
28,1.0
28,0.625
28,1.0
28,0.625
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,0.21428571428571427
28,0.7142857142857143
28,0.7142857142857143
28,0.14285714285714285
28,0.42857142857142855
28,0.8571428571428571
28,0.35714285714285715
28,0.42857142857142855
28,0.6428571428571429
28,0.7142857142857143
28,0.7142857142857143
28,0.21428571428571427
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,0.5714285714285714
28,0.8571428571428571
28,0.42857142857142855
28,0.5
28,0.21428571428571427
28,1.0
28,0.21428571428571427
28,0.14285714285714285
28,1.0
28,1.0
28,1.0
28,0.14285714285714285
28,0.14285714285714285
28,0.6428571428571429
28,0.6428571428571429
28,0.07142857142857142
28,0.14285714285714285
28,1.0
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,0.07142857142857142
28,0.07142857142857142
28,0.07142857142857142
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,0.21428571428571427
28,0.21428571428571427
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,1.0
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,1.0
28,0.14285714285714285
28,0.07142857142857142
28,1.0
28,1.0
28,1.0
28,1.0
28,0.9285714285714286
28,1.0
28,0.07142857142857142
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,0.8461538461538461
28,0.46153846153846156
28,0.46153846153846156
28,0.46153846153846156
28,1.0
28,1.0
28,0.9285714285714286
28,1.0
28,1.0
28,1.0
28,0.7142857142857143
28,1.0
28,0.14285714285714285
28,1.0
28,1.0
28,1.0
28,0.14285714285714285
28,1.0
28,1.0
28,0.14285714285714285
28,0.35714285714285715
28,0.21428571428571427
28,0.42857142857142855
28,0.7857142857142857
28,1.0
28,1.0
28,0.14285714285714285
28,1.0
28,1.0
28,0.6428571428571429
28,0.07142857142857142
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,0.07142857142857142
28,0.14285714285714285
28,0.21428571428571427
28,0.21428571428571427
28,1.0
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,0.07142857142857142
28,0.07142857142857142
28,0.14285714285714285
28,0.14285714285714285
28,1.0
28,0.14285714285714285
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,0.14285714285714285
28,1.0
28,1.0
28,1.0
28,0.14285714285714285
28,0.14285714285714285
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,0.14285714285714285
28,0.7142857142857143
28,0.7142857142857143
28,0.7142857142857143
28,0.7142857142857143
28,1.0
28,1.0
28,1.0
28,0.14285714285714285
28,1.0
28,1.0
28,1.0
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,0.35714285714285715
28,0.35714285714285715
28,0.9285714285714286
28,0.9285714285714286
28,0.14285714285714285
28,1.0
28,1.0
28,1.0
28,0.18181818181818182
28,1.0
28,1.0
28,0.18181818181818182
28,0.18181818181818182
28,0.09090909090909091
28,1.0
28,0.18181818181818182
28,1.0
28,0.18181818181818182
28,0.18181818181818182
28,0.9090909090909091
28,0.9090909090909091
28,1.0
28,0.18181818181818182
28,0.18181818181818182
28,0.09090909090909091
28,1.0
28,1.0
28,1.0
28,1.0
28,0.7272727272727273
28,0.18181818181818182
28,0.18181818181818182
28,0.18181818181818182
28,1.0
28,0.45454545454545453
28,0.9090909090909091
28,0.9090909090909091
28,1.0
28,0.09090909090909091
28,0.09090909090909091
28,0.18181818181818182
28,0.2727272727272727
28,0.36363636363636365
28,0.18181818181818182
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,0.18181818181818182
28,0.18181818181818182
28,0.14285714285714285
28,0.14285714285714285
28,1.0
28,0.14285714285714285
28,0.14285714285714285
28,0.21428571428571427
28,0.10714285714285714
28,1.0
28,1.0
28,0.14285714285714285
28,1.0
28,1.0
28,0.14285714285714285
28,0.14285714285714285
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,0.14285714285714285
28,1.0
28,1.0
28,0.14285714285714285
28,0.35714285714285715
28,0.35714285714285715
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,0.14285714285714285
28,0.14285714285714285
28,1.0
28,0.14285714285714285
28,0.14285714285714285
28,1.0
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,0.35714285714285715
28,0.35714285714285715
28,1.0
28,1.0
28,1.0
28,1.0
28,0.14285714285714285
28,0.07142857142857142
28,0.14285714285714285
28,0.13333333333333333
28,0.13333333333333333
28,0.13333333333333333
28,1.0
28,1.0
28,0.13333333333333333
28,1.0
28,0.13333333333333333
28,0.13333333333333333
28,0.06666666666666667
28,0.13333333333333333
28,0.8666666666666667
28,0.8666666666666667
28,0.13333333333333333
28,0.13333333333333333
28,0.13333333333333333
28,1.0
28,0.13333333333333333
28,0.13333333333333333
28,0.13333333333333333
28,0.13333333333333333
28,1.0
28,0.13333333333333333
28,1.0
28,1.0
28,0.13333333333333333
28,0.13333333333333333
28,0.13333333333333333
28,0.13333333333333333
28,0.6666666666666666
28,0.6666666666666666
28,0.13333333333333333
28,0.13333333333333333
28,0.13333333333333333
28,0.13333333333333333
28,0.13333333333333333
28,0.13333333333333333
28,0.13333333333333333
28,0.13333333333333333
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,0.21428571428571427
28,0.21428571428571427
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,0.18181818181818182
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,0.21428571428571427
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,1.0
28,0.2727272727272727
28,0.8181818181818182
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,1.0
28,1.0
28,0.14285714285714285
28,1.0
28,1.0
28,1.0
28,1.0
28,0.14285714285714285
28,0.21428571428571427
28,0.21428571428571427
28,0.14285714285714285
28,1.0
28,1.0
28,1.0
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,0.21428571428571427
28,0.21428571428571427
28,1.0
28,1.0
28,1.0
28,0.14285714285714285
28,0.07142857142857142
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,0.14285714285714285
28,0.35714285714285715
