age,avg(AS)
30,22.75
38,14.0
34,31.823529411764707
29,25.3125
48,15.9375
28,39.470588235294116
20,25.8125
42,24.866666666666667
19,37.86666666666667
28,20.0
38,26.0
21,22.692307692307693
26,34.588235294117645
30,34.833333333333336
49,11.2
32,29.823529411764707
34,19.352941176470587
54,19.818181818181817
42,26.166666666666668
27,38.35294117647059
34,14.5
50,30.176470588235293
32,25.0
29,32.470588235294116
62,10.0
24,27.0625
53,27.142857142857142
38,32.05882352941177
33,24.6
37,31.272727272727273
23,32.75
30,28.285714285714285
58,25.0
22,28.5
22,42.625
39,46.0
31,32.25
47,14.666666666666666
22,24.0
20,33.35294117647059
60,37.705882352941174
39,27.0
42,30.764705882352942
25,39.36363636363637
47,16.058823529411764
47,24.266666666666666
22,36.9
59,35.38461538461539
47,27.0
25,22.875
43,44.0
28,30.0
31,53.35294117647059
30,36.529411764705884
43,37.64705882352941
65,19.0
23,36.23076923076923
27,24.764705882352942
43,24.705882352941178
38,25.53846153846154
49,25.25
61,35.0
31,31.0625
43,18.88888888888889
43,27.6
35,58.13333333333333
45,29.0
38,24.235294117647058
46,14.666666666666666
44,19.352941176470587
50,15.588235294117647
30,40.23529411764706
22,21.647058823529413
28,26.615384615384617
28,22.875
31,21.0
52,17.0
44,9.2
53,22.823529411764707
57,26.705882352941178
35,28.583333333333332
62,29.0
46,28.0
46,30.41176470588235
30,20.125
26,40.88235294117647
46,33.705882352941174
37,44.46666666666667
30,29.1875
39,28.071428571428573
27,16.5625
34,17.454545454545453
28,33.642857142857146
35,12.529411764705882
53,31.88888888888889
28,22.235294117647058
54,33.588235294117645
41,29.705882352941178
65,33.0
27,26.0
43,15.6
38,14.0
33,32.36363636363637
26,26.3125
64,17.916666666666668
46,16.181818181818183
33,31.88235294117647
39,25.1875
39,21.866666666666667
45,54.1764705882353
29,22.176470588235293
38,34.1764705882353
45,20.6875
45,44.857142857142854
43,32.111111111111114
38,48.92307692307692
55,16.0
50,28.6
42,18.2
48,27.2
65,18.470588235294116
21,24.235294117647058
48,40.266666666666666
29,25.125
30,19.916666666666668
33,27.58823529411765
33,20.454545454545453
46,14.8125
27,28.0
44,27.11764705882353
24,24.11111111111111
52,21.625
49,17.294117647058822
28,35.8235294117647
27,14.470588235294118
46,22.0
49,13.0
23,26.0
40,19.125
69,9.470588235294118
56,23.4375
32,27.176470588235293
29,19.0
34,29.333333333333332
61,8.588235294117647
24,21.705882352941178
41,20.46153846153846
57,23.58823529411765
49,17.727272727272727
24,26.294117647058822
41,21.2
41,28.235294117647058
25,48.0
37,12.352941176470589
21,31.0
24,38.38461538461539
37,41.76470588235294
24,15.176470588235293
33,46.06666666666667
30,23.058823529411764
31,26.470588235294116
36,17.266666666666666
21,36.35294117647059
51,34.64705882352941
47,44.0
46,14.5
45,20.0
29,31.294117647058822
48,26.0
42,31.625
38,30.666666666666668
38,29.2
63,24.88235294117647
34,22.529411764705884
37,25.88235294117647
34,24.9
21,23.533333333333335
21,25.0
50,28.11764705882353
51,25.272727272727273
45,14.882352941176471
23,9.266666666666667
58,28.0
68,28.470588235294116
21,27.466666666666665
34,24.333333333333332
32,32.8125
45,35.4
56,20.0
33,27.0
44,22.0
46,33.333333333333336
19,16.705882352941178
46,20.176470588235293
21,21.625
39,24.555555555555557
59,22.384615384615383
41,29.4
35,38.666666666666664
40,20.8125
45,19.25
25,26.75
51,21.25
25,35.411764705882355
61,14.285714285714286
21,64.47058823529412
32,28.529411764705884
23,41.5
34,29.647058823529413
49,32.588235294117645
27,29.8
43,44.23529411764706
39,20.6
37,24.058823529411764
60,24.125
27,21.41176470588235
46,12.466666666666667
51,15.117647058823529
23,24.0625
53,17.333333333333332
21,36.588235294117645
49,19.666666666666668
19,37.375
29,49.1764705882353
31,26.235294117647058
57,25.0
43,23.0
22,26.8
23,31.3125
52,24.5625
36,27.0625
24,36.05882352941177
56,15.0
29,35.53333333333333
47,16.0
30,26.235294117647058
24,26.454545454545453
27,38.84615384615385
25,18.9375
24,36.25
44,41.625
35,30.714285714285715
28,24.181818181818183
47,30.41176470588235
39,18.2
37,38.125
37,17.88888888888889
51,20.285714285714285
49,39.294117647058826
55,25.941176470588236
34,34.35294117647059
54,23.470588235294116
42,12.4
52,26.066666666666666
32,38.11764705882353
56,20.058823529411764
41,27.235294117647058
30,32.266666666666666
31,73.38461538461539
54,10.176470588235293
23,36.0
38,35.0
41,23.933333333333334
48,17.235294117647058
50,50.0
45,25.3125
46,27.866666666666667
46,19.375
31,29.4
29,28.142857142857142
20,23.0
54,27.142857142857142
47,24.25
55,20.5
51,31.41176470588235
43,26.352941176470587
53,23.0
58,22.823529411764707
53,24.727272727272727
25,21.352941176470587
38,40.125
23,24.444444444444443
37,21.470588235294116
50,21.88235294117647
52,25.5625
46,50.0
24,12.533333333333333
41,30.235294117647058
47,20.666666666666668
30,13.294117647058824
50,41.0
40,21.0
50,27.764705882352942
32,44.9375
32,11.882352941176471
39,12.5
21,17.647058823529413
20,29.88235294117647
37,37.35294117647059
43,6.2
24,25.0
36,10.0
52,31.818181818181817
44,31.0
48,42.88235294117647
22,30.41176470588235
42,24.88888888888889
26,40.142857142857146
50,13.235294117647058
21,31.823529411764707
56,21.0
56,23.4375
27,16.88888888888889
45,16.88235294117647
25,19.88235294117647
21,22.4375
49,30.0
26,29.529411764705884
32,31.0
28,19.727272727272727
57,14.0
53,25.09090909090909
61,17.333333333333332
36,18.705882352941178
29,30.058823529411764
41,9.0
38,31.705882352941178
52,35.8235294117647
45,27.76923076923077
56,28.90909090909091
50,13.0
22,33.64705882352941
22,29.0
31,26.470588235294116
69,20.933333333333334
37,27.5
60,15.0
52,31.647058823529413
25,39.411764705882355
27,23.0
38,15.5
34,27.75
29,19.833333333333332
54,29.23076923076923
25,31.470588235294116
38,18.2
33,24.615384615384617
42,19.333333333333332
33,22.941176470588236
48,62.88235294117647
29,25.235294117647058
28,16.941176470588236
56,28.75
29,28.058823529411764
61,35.529411764705884
31,32.09090909090909
49,24.0
45,26.933333333333334
25,29.58823529411765
40,16.25
44,25.454545454545453
64,36.11764705882353
33,44.92307692307692
27,21.88235294117647
21,17.375
36,17.823529411764707
55,12.666666666666666
28,46.86666666666667
32,33.285714285714285
26,30.0
45,27.88235294117647
21,20.9375
20,30.941176470588236
24,26.5
34,50.23529411764706
38,41.666666666666664
42,27.705882352941178
47,19.176470588235293
24,42.142857142857146
64,12.0
55,17.933333333333334
33,44.0
54,38.333333333333336
32,9.0
38,44.0
46,26.4
36,12.235294117647058
58,6.571428571428571
33,24.5
32,45.64705882352941
61,19.0
47,16.4375
25,29.933333333333334
42,8.142857142857142
25,29.727272727272727
50,28.09090909090909
28,44.142857142857146
45,11.5625
55,19.5
48,34.588235294117645
35,28.352941176470587
24,20.0
34,30.0
59,17.454545454545453
24,23.714285714285715
51,8.6
46,14.6
30,11.0
34,27.75
24,25.5
30,26.058823529411764
66,26.058823529411764
66,6.470588235294118
37,12.266666666666667
34,35.0
40,17.0
61,19.0
35,27.058823529411764
34,44.6875
32,41.875
61,44.64705882352941
35,19.666666666666668
53,25.9375
32,36.22222222222222
36,31.75
69,12.285714285714286
34,29.647058823529413
42,32.4
27,35.0
37,22.416666666666668
27,31.933333333333334
36,75.0
56,37.0
44,44.666666666666664
54,19.0
58,26.2
52,25.58823529411765
24,40.35294117647059
34,39.76470588235294
54,18.88235294117647
28,41.93333333333333
34,32.84615384615385
44,48.36363636363637
35,27.5
55,49.86666666666667
57,11.0
27,77.0
30,23.866666666666667
48,31.235294117647058
21,31.636363636363637
32,32.285714285714285
52,15.0
51,26.647058823529413
23,20.4
40,13.8125
41,28.333333333333332
28,27.25
59,25.09090909090909
33,32.4375
24,39.529411764705884
24,39.86666666666667
24,23.733333333333334
31,21.4
59,22.8125
42,30.41176470588235
39,40.76923076923077
41,16.529411764705884
32,29.6
57,22.294117647058822
66,30.833333333333332
50,13.0
26,29.625
25,38.76470588235294
46,23.0
40,24.0
53,5.733333333333333
36,43.375
25,27.333333333333332
49,24.333333333333332
23,18.09090909090909
38,28.5
41,29.0
38,24.5
31,37.11764705882353
33,39.0
24,27.785714285714285
45,44.083333333333336
67,20.6
34,40.07692307692308
32,10.5625
26,22.3125
49,32.125
29,40.0
37,35.88235294117647
29,36.0625
46,34.0
33,24.6
25,32.25
48,31.375
39,26.8
35,32.25
32,19.0
35,37.46666666666667
32,26.823529411764707
31,24.823529411764707
45,36.0
23,28.333333333333332
61,17.705882352941178
37,33.6
30,30.666666666666668
52,52.22222222222222
27,24.705882352941178
37,26.235294117647058
21,28.666666666666668
50,30.571428571428573
62,24.294117647058822
42,34.0
51,25.0
39,39.470588235294116
42,35.46153846153846
40,31.0
46,36.0
32,12.25
41,20.4
28,23.90909090909091
26,32.88235294117647
48,19.470588235294116
30,55.125
48,42.61538461538461
62,16.705882352941178
60,34.8235294117647
39,17.25
25,19.666666666666668
58,32.25
31,42.142857142857146
50,12.5
47,29.0
44,37.0625
67,12.588235294117647
50,22.75
54,19.764705882352942
32,14.76923076923077
50,18.416666666666668
46,24.0
48,16.625
42,39.05882352941177
26,26.4
59,11.411764705882353
59,18.0
24,31.5
29,15.823529411764707
37,15.0
31,26.142857142857142
55,36.294117647058826
22,19.75
48,25.571428571428573
22,19.58823529411765
46,19.176470588235293
44,32.11764705882353
55,13.0
40,47.705882352941174
35,28.294117647058822
36,30.58823529411765
34,27.625
37,31.90909090909091
31,27.375
37,41.76923076923077
48,12.0
48,15.9
34,12.705882352941176
37,18.5
28,37.92857142857143
35,38.714285714285715
23,40.529411764705884
35,30.6875
37,32.666666666666664
42,26.3125
52,17.933333333333334
42,26.647058823529413
44,13.8
38,41.92307692307692
25,34.0
20,38.0
44,14.352941176470589
26,12.0
69,21.647058823529413
43,19.8
60,29.11764705882353
46,42.88235294117647
54,12.066666666666666
47,24.705882352941178
43,16.6875
45,29.0
54,18.0
34,34.54545454545455
34,16.0
23,25.166666666666668
28,26.333333333333332
39,17.0
48,15.0
44,14.352941176470589
49,42.5
28,29.6
56,18.571428571428573
21,35.07692307692308
54,23.88235294117647
24,31.823529411764707
49,50.0
49,15.571428571428571
61,11.625
30,26.25
26,35.588235294117645
31,24.0
58,23.25
37,21.5625
51,28.0
30,24.066666666666666
40,20.176470588235293
61,21.4
33,36.35294117647059
57,19.11764705882353
33,22.5
53,30.58823529411765
36,23.0
53,44.411764705882355
27,45.1764705882353
30,18.647058823529413
48,22.25
29,27.25
44,30.41176470588235
49,22.25
22,25.941176470588236
27,33.0
44,43.529411764705884
54,26.75
58,23.0
37,24.0
43,16.466666666666665
53,24.6
59,16.11764705882353
54,20.470588235294116
50,11.0
29,28.636363636363637
35,26.5
38,19.125
53,29.529411764705884
39,32.583333333333336
54,16.066666666666666
66,32.266666666666666
32,60.35294117647059
27,25.0
58,33.0
50,30.125
29,20.5625
34,29.153846153846153
31,23.166666666666668
52,22.266666666666666
23,30.647058823529413
40,23.0
53,19.545454545454547
39,13.6
22,28.41176470588235
28,32.6
49,30.5625
36,31.066666666666666
53,10.0
30,46.411764705882355
50,17.647058823529413
57,27.8
48,13.0
49,7.545454545454546
56,43.294117647058826
39,22.0
29,45.72727272727273
40,52.625
46,29.333333333333332
33,31.0
37,27.0
62,19.625
50,39.705882352941174
45,40.75
46,15.666666666666666
27,27.0
64,22.235294117647058
48,20.58823529411765
45,17.928571428571427
38,21.555555555555557
46,77.25
33,52.6
40,22.0
39,30.428571428571427
52,21.22222222222222
34,27.529411764705884
43,17.058823529411764
20,43.333333333333336
26,30.352941176470587
25,40.45454545454545
22,47.53333333333333
64,18.4
43,14.933333333333334
23,40.0
36,16.0
41,22.1875
31,28.941176470588236
31,31.352941176470587
46,22.4
30,39.81818181818182
48,24.333333333333332
23,31.46153846153846
60,14.5
34,29.3125
36,34.5
33,25.470588235294116
37,23.0
54,29.294117647058822
57,25.058823529411764
28,17.2
26,19.857142857142858
52,36.470588235294116
39,17.88235294117647
50,31.285714285714285
39,51.5
36,20.6
52,17.11764705882353
53,14.384615384615385
26,32.0
29,22.0
29,31.0
38,13.875
39,28.764705882352942
27,50.05882352941177
43,28.555555555555557
36,14.375
40,11.866666666666667
29,26.625
38,49.0625
25,33.0
63,11.176470588235293
42,14.882352941176471
47,18.133333333333333
68,2.272727272727273
30,17.58823529411765
30,24.0
57,13.333333333333334
29,17.285714285714285
40,30.2
31,32.8235294117647
25,41.125
29,35.76470588235294
28,29.705882352941178
49,20.6
46,19.529411764705884
39,36.75
28,33.94117647058823
44,23.083333333333332
36,21.5
45,29.375
46,31.529411764705884
53,47.88235294117647
52,24.666666666666668
27,38.35294117647059
49,37.333333333333336
46,33.357142857142854
21,21.875
37,39.76923076923077
40,23.125
22,33.375
23,58.5625
56,19.294117647058822
37,38.0
54,31.235294117647058
40,38.6
46,18.214285714285715
44,38.142857142857146
19,28.0
59,9.8
38,26.0
57,10.5
33,20.9
27,46.25
38,16.266666666666666
45,33.64705882352941
24,41.529411764705884
62,3.0
46,12.0
33,24.5
44,14.727272727272727
30,32.470588235294116
49,16.923076923076923
34,51.88235294117647
34,35.64705882352941
22,24.3125
51,27.375
30,20.823529411764707
44,25.8125
26,32.09090909090909
35,33.5
56,25.0
45,28.75
38,25.647058823529413
32,23.75
53,18.0
53,28.058823529411764
30,31.1
30,19.294117647058822
56,23.764705882352942
26,28.5
54,17.933333333333334
65,25.125
51,27.25
46,24.941176470588236
38,41.76923076923077
37,38.90909090909091
28,37.75
31,28.545454545454547
30,28.0
31,32.470588235294116
24,25.529411764705884
47,31.666666666666668
40,17.176470588235293
47,15.0
26,22.5
21,36.05882352941177
23,21.933333333333334
58,11.176470588235293
32,13.777777777777779
41,31.0
43,27.8125
55,36.125
56,24.22222222222222
34,18.0
26,33.166666666666664
21,30.705882352941178
53,29.5
28,29.529411764705884
53,18.2
50,16.5
27,22.764705882352942
26,23.58823529411765
21,19.823529411764707
38,39.470588235294116
48,29.0
31,15.333333333333334
36,29.25
28,33.09090909090909
33,22.470588235294116
37,28.294117647058822
59,20.470588235294116
37,22.22222222222222
52,14.75
23,14.25
32,32.64705882352941
36,29.666666666666668
66,23.0
45,33.88235294117647
48,19.6
43,27.176470588235293
27,31.5
47,20.41176470588235
41,39.06666666666667
55,54.294117647058826
50,14.875
41,16.454545454545453
38,24.647058823529413
54,14.428571428571429
28,29.5
31,35.23529411764706
29,36.11764705882353
24,34.0
60,10.461538461538462
40,24.363636363636363
22,27.928571428571427
69,20.5
34,60.30769230769231
36,24.923076923076923
57,25.352941176470587
36,47.166666666666664
28,30.0
33,41.8
50,15.0
62,50.8
46,29.0625
60,46.0
35,24.5
39,52.0
21,50.4
32,23.375
45,32.375
36,11.5
35,22.294117647058822
57,9.0
30,24.4
39,13.352941176470589
36,28.294117647058822
37,20.625
29,37.4
56,26.470588235294116
30,11.125
35,25.41176470588235
49,24.625
49,28.09090909090909
28,41.6
30,25.0
39,26.4375
35,48.38461538461539
29,20.636363636363637
40,25.235294117647058
59,40.857142857142854
53,21.0
43,25.294117647058822
57,12.875
48,26.125
54,28.5625
58,22.58823529411765
35,21.857142857142858
39,22.22222222222222
41,19.2
56,27.941176470588236
53,32.76470588235294
42,16.1
36,41.88235294117647
40,33.470588235294116
39,15.352941176470589
67,26.11764705882353
31,14.75
46,22.857142857142858
45,10.0
60,13.117647058823529
65,22.235294117647058
63,10.0
59,10.846153846153847
21,34.76470588235294
32,22.470588235294116
22,34.35294117647059
67,7.857142857142857
19,23.529411764705884
45,21.75
32,32.94117647058823
32,47.46666666666667
34,25.823529411764707
24,29.0
29,40.84615384615385
59,34.5
37,19.705882352941178
33,32.857142857142854
41,20.41176470588235
30,23.41176470588235
34,14.933333333333334
36,34.86666666666667
23,30.4375
38,29.8
50,9.0
68,14.75
42,31.142857142857142
27,39.125
58,26.647058823529413
54,30.8
23,21.4
32,24.0
35,47.11764705882353
66,15.0
33,14.6875
42,27.11764705882353
50,33.588235294117645
24,21.4375
24,19.529411764705884
34,24.0
24,30.384615384615383
22,40.5
52,10.0
36,18.88235294117647
31,36.0
65,20.90909090909091
50,36.0
27,41.0
27,37.6
40,26.11764705882353
31,36.64705882352941
36,21.058823529411764
47,22.75
44,11.857142857142858
50,14.733333333333333
41,29.714285714285715
29,22.416666666666668
56,15.6
49,35.75
44,19.176470588235293
27,50.125
23,23.0
29,19.823529411764707
37,19.214285714285715
64,15.0
36,34.083333333333336
34,29.09090909090909
22,27.764705882352942
53,40.0
42,25.0
64,10.0
31,41.53846153846154
33,19.0
40,15.882352941176471
32,50.46153846153846
28,27.416666666666668
38,8.0
31,23.0
41,33.5
55,28.0625
40,18.058823529411764
69,19.0
39,37.0
23,32.38461538461539
36,25.470588235294116
57,19.333333333333332
49,21.733333333333334
52,19.0
42,28.333333333333332
26,26.333333333333332
51,9.933333333333334
35,16.705882352941178
40,17.90909090909091
50,23.5
36,17.75
50,34.529411764705884
34,51.4375
29,32.53846153846154
42,28.666666666666668
37,14.333333333333334
36,52.0
36,22.0
26,18.5
21,23.9
55,26.666666666666668
56,15.866666666666667
28,21.0
39,27.058823529411764
50,17.75
28,28.571428571428573
51,20.764705882352942
38,16.416666666666668
55,25.272727272727273
36,9.266666666666667
39,23.0
27,39.5
48,31.470588235294116
65,6.411764705882353
38,8.133333333333333
47,31.083333333333332
30,25.125
38,35.13333333333333
36,17.0625
34,9.0
31,30.363636363636363
45,19.615384615384617
29,32.470588235294116
44,17.705882352941178
35,40.0
49,20.636363636363637
44,35.4
47,34.833333333333336
20,42.25
36,23.533333333333335
44,27.764705882352942
28,9.0
46,7.823529411764706
27,29.0
64,22.25
25,41.94117647058823
55,15.75
46,11.0
48,39.5
61,24.0
55,6.0
29,37.0
30,36.333333333333336
37,46.76923076923077
31,41.42857142857143
60,20.166666666666668
43,19.0
50,17.727272727272727
37,26.235294117647058
41,33.3125
54,37.0
39,18.25
29,31.5
21,37.4375
26,24.727272727272727
60,28.25
21,21.5
46,18.5
35,32.9375
35,24.823529411764707
53,17.384615384615383
46,23.125
25,42.88235294117647
26,28.333333333333332
34,43.63636363636363
42,9.25
29,30.235294117647058
37,15.6
45,25.8125
53,32.411764705882355
22,26.75
41,22.88235294117647
34,41.88235294117647
49,23.857142857142858
28,27.0
36,25.333333333333332
60,20.133333333333333
39,35.916666666666664
32,23.90909090909091
32,27.0
35,18.941176470588236
62,30.823529411764707
31,25.125
26,40.125
36,21.727272727272727
51,28.8
30,12.0
36,33.0
69,23.352941176470587
48,34.94117647058823
26,26.153846153846153
21,24.470588235294116
61,12.0
35,31.77777777777778
28,25.666666666666668
27,22.25
53,11.266666666666667
30,17.0
46,35.857142857142854
55,18.529411764705884
46,15.0
44,54.0
28,26.8125
32,16.363636363636363
54,26.1
53,16.857142857142858
24,39.90909090909091
31,24.666666666666668
59,20.666666666666668
36,21.5
31,32.0
44,25.8
46,23.647058823529413
38,18.470588235294116
44,13.0
26,32.125
27,37.1764705882353
34,24.470588235294116
23,25.88235294117647
34,43.93333333333333
29,20.866666666666667
23,19.6
49,46.64705882352941
51,31.75
41,27.0
25,27.0
57,24.4375
28,27.823529411764707
45,28.8
43,23.285714285714285
67,20.2
34,26.25
66,11.411764705882353
42,10.0
39,17.176470588235293
36,24.41176470588235
25,20.733333333333334
40,47.76470588235294
36,40.625
65,11.375
40,17.5
29,37.0625
43,19.0
50,38.588235294117645
42,37.0
46,34.1
47,19.166666666666668
40,32.06666666666667
34,39.76470588235294
29,29.0
28,21.833333333333332
34,20.25
30,40.666666666666664
53,35.5
27,38.666666666666664
65,14.9
53,28.823529411764707
34,33.0
38,27.176470588235293
47,43.0
27,20.0
42,21.0
38,38.4
20,32.111111111111114
33,16.0
51,22.705882352941178
47,32.4375
43,14.529411764705882
54,20.0
30,35.09090909090909
63,17.25
33,30.625
36,21.058823529411764
68,16.11764705882353
40,27.22222222222222
50,18.333333333333332
58,36.05882352941177
43,26.5625
44,15.166666666666666
28,42.81818181818182
42,37.05882352941177
29,42.0
25,26.4
40,22.0
25,45.35294117647059
60,39.470588235294116
23,29.058823529411764
53,12.266666666666667
29,23.705882352941178
44,29.75
33,15.529411764705882
37,40.0
34,35.0625
36,58.666666666666664
32,28.0
26,24.0
49,34.0
55,24.6
50,21.083333333333332
56,20.625
36,11.866666666666667
35,22.11764705882353
58,19.0
27,32.3
28,34.05882352941177
21,38.2
20,28.333333333333332
48,27.11764705882353
39,35.8
33,17.333333333333332
33,34.0
61,28.235294117647058
26,32.5
35,26.058823529411764
23,16.181818181818183
25,25.764705882352942
33,34.1764705882353
41,38.5
20,23.41176470588235
52,25.428571428571427
43,35.72727272727273
45,22.4
42,28.615384615384617
29,17.41176470588235
55,22.833333333333332
36,42.705882352941174
67,35.13333333333333
40,57.5
36,23.9
68,41.1875
32,24.88888888888889
56,15.705882352941176
44,8.933333333333334
23,16.09090909090909
35,31.88235294117647
47,20.0
32,30.352941176470587
32,24.875
48,16.941176470588236
45,17.529411764705884
46,26.444444444444443
37,22.692307692307693
31,36.8125
63,41.64705882352941
34,23.714285714285715
21,24.0
44,18.866666666666667
26,32.0
38,22.0
58,17.166666666666668
43,18.875
54,11.0
50,12.0
30,20.941176470588236
55,23.466666666666665
36,25.5
32,22.25
25,31.166666666666668
32,13.153846153846153
23,39.15384615384615
25,35.46666666666667
69,24.75
30,29.0
52,28.166666666666668
45,32.857142857142854
50,37.72727272727273
37,33.94117647058823
54,21.333333333333332
69,17.764705882352942
43,38.94117647058823
54,16.0
65,12.0
22,27.0
36,30.142857142857142
52,30.88235294117647
41,30.705882352941178
22,27.4375
33,15.571428571428571
59,13.0
41,20.25
38,22.466666666666665
43,24.846153846153847
24,22.4
28,17.5
22,35.35294117647059
24,19.25
37,12.0
30,26.647058823529413
46,26.0
27,44.25
29,34.23076923076923
44,65.33333333333333
56,15.11111111111111
35,35.45454545454545
27,22.6
22,26.714285714285715
61,15.529411764705882
36,25.125
32,19.181818181818183
23,19.833333333333332
30,40.23529411764706
62,13.470588235294118
21,16.666666666666668
43,20.666666666666668
46,24.625
21,20.285714285714285
48,25.333333333333332
38,23.352941176470587
49,27.88235294117647
51,24.294117647058822
54,20.1875
69,26.857142857142858
43,43.06666666666667
32,27.545454545454547
36,25.9375
56,13.0
63,15.0
42,13.545454545454545
28,28.3
28,32.5625
21,30.647058823529413
18,32.0
44,32.53333333333333
42,30.0
36,24.0
54,25.0
60,28.5
38,21.470588235294116
37,27.0
34,22.0
30,35.13333333333333
40,11.333333333333334
28,37.083333333333336
28,21.4375
26,48.25
44,16.714285714285715
51,25.166666666666668
45,22.235294117647058
25,19.636363636363637
24,32.4
30,13.428571428571429
41,29.666666666666668
34,46.23076923076923
45,31.5625
29,27.285714285714285
21,35.18181818181818
58,15.0
69,10.615384615384615
45,28.5
56,25.941176470588236
30,43.05882352941177
54,29.066666666666666
32,29.4
53,25.529411764705884
36,31.8
69,21.0
22,17.0
30,32.23529411764706
19,37.27272727272727
48,34.25
41,41.857142857142854
34,41.0
33,34.142857142857146
43,21.2
31,23.470588235294116
52,20.647058823529413
51,55.5
29,30.529411764705884
30,46.8125
43,23.0
35,22.470588235294116
23,36.625
42,19.0
33,37.42857142857143
27,22.125
32,29.933333333333334
25,33.6875
43,40.142857142857146
40,14.454545454545455
29,43.0
26,30.733333333333334
42,15.545454545454545
47,37.785714285714285
34,25.764705882352942
26,24.8
23,14.9375
40,23.176470588235293
31,25.272727272727273
26,38.705882352941174
22,25.333333333333332
52,36.0
28,33.333333333333336
29,23.58823529411765
37,20.176470588235293
36,14.588235294117647
29,41.0
42,19.0
50,24.923076923076923
28,40.5
52,14.588235294117647
53,27.571428571428573
25,29.3125
34,29.0
30,39.4
36,37.06666666666667
33,31.0
45,6.75
20,29.533333333333335
28,28.8
39,33.05882352941177
32,23.941176470588236
32,21.0
36,20.176470588235293
56,15.941176470588236
55,13.0
49,31.1875
53,15.764705882352942
29,23.5
42,29.0
32,25.0
61,20.235294117647058
40,21.0
49,12.0
38,45.0
36,38.0
31,29.823529411764707
31,20.916666666666668
34,16.6
54,16.705882352941178
49,13.0
65,15.0
31,45.64705882352941
51,46.333333333333336
55,16.25
69,15.181818181818182
27,28.41176470588235
23,34.88235294117647
47,26.058823529411764
34,27.0
41,30.714285714285715
42,26.76923076923077
26,28.0
28,10.0
55,18.0
37,35.8235294117647
21,28.58823529411765
31,19.5
26,30.764705882352942
47,19.2
49,29.9375
36,27.88235294117647
34,26.0
39,17.0
27,46.0625
36,15.764705882352942
28,33.75
65,23.4
38,42.294117647058826
42,36.529411764705884
30,27.444444444444443
53,18.352941176470587
54,7.0
45,22.0
39,21.90909090909091
59,17.5
34,23.0
39,37.8
21,33.25
32,36.529411764705884
42,23.416666666666668
37,25.058823529411764
36,42.083333333333336
28,29.857142857142858
31,16.454545454545453
29,26.529411764705884
21,43.35294117647059
54,14.866666666666667
28,31.352941176470587
44,24.58823529411765
33,14.0
34,15.5
45,23.666666666666668
46,32.0
48,35.6
29,27.294117647058822
25,23.823529411764707
52,40.75
38,16.916666666666668
56,26.25
20,18.375
27,29.333333333333332
33,38.0
24,24.823529411764707
49,22.7
29,41.77777777777778
63,16.75
28,30.470588235294116
26,21.733333333333334
38,35.25
23,31.6
51,7.625
46,12.0
54,18.235294117647058
30,24.705882352941178
23,32.75
44,18.866666666666667
53,26.823529411764707
30,40.09090909090909
36,24.058823529411764
40,39.75
48,24.11764705882353
29,27.846153846153847
55,16.1875
35,27.705882352941178
47,16.333333333333332
35,32.1875
34,27.5
22,18.0
23,27.5
26,12.0
33,27.818181818181817
30,36.61538461538461
24,46.333333333333336
48,18.0
51,14.25
43,30.0
41,28.375
26,35.588235294117645
49,45.8
41,28.333333333333332
27,34.705882352941174
47,28.88235294117647
67,8.375
38,29.714285714285715
35,16.785714285714285
26,40.125
21,33.94117647058823
34,32.90909090909091
38,7.857142857142857
29,30.375
54,8.714285714285714
67,24.666666666666668
23,25.058823529411764
46,15.6875
34,22.235294117647058
44,29.866666666666667
41,33.88235294117647
28,44.666666666666664
29,27.8
29,17.58823529411765
34,26.2
55,27.0
57,12.6875
36,30.76923076923077
46,21.352941176470587
26,25.692307692307693
39,23.6
48,26.916666666666668
34,24.41176470588235
40,30.5625
26,29.529411764705884
49,22.7
27,25.25
59,36.625
39,19.0
59,20.5
57,12.333333333333334
31,25.3125
41,44.3125
39,27.58823529411765
34,37.30769230769231
38,23.0
67,10.1875
38,30.428571428571427
34,26.066666666666666
32,9.8
29,27.0
34,31.294117647058822
41,16.0
59,24.58823529411765
22,37.15384615384615
47,23.352941176470587
46,22.6
41,15.7
44,29.75
28,31.75
51,20.875
19,42.15384615384615
24,28.133333333333333
22,16.545454545454547
24,25.142857142857142
30,28.5625
54,31.7
41,16.2
20,32.3
36,50.07692307692308
46,20.9
53,22.0625
56,25.333333333333332
47,19.0
24,24.0
28,25.470588235294116
29,30.375
44,10.0
24,39.94117647058823
50,32.4
55,10.714285714285714
44,19.5
31,34.0
42,35.0
30,36.5625
41,24.3
32,30.470588235294116
26,35.0
38,29.294117647058822
47,31.0
24,24.153846153846153
42,20.941176470588236
55,32.6
57,21.0
60,18.058823529411764
57,11.666666666666666
40,17.352941176470587
49,20.0
38,27.88235294117647
41,26.25
67,15.0
29,16.0
53,14.0
45,12.181818181818182
44,17.0
28,10.4
27,22.125
30,31.545454545454547
58,19.11764705882353
29,19.470588235294116
48,27.88235294117647
33,27.529411764705884
47,22.77777777777778
37,25.176470588235293
52,34.0
39,13.117647058823529
33,35.411764705882355
59,27.0
22,25.75
27,22.235294117647058
43,16.466666666666665
51,37.1764705882353
21,23.533333333333335
46,29.8
39,21.176470588235293
31,19.3125
51,23.25
50,24.41176470588235
39,18.533333333333335
47,22.0
35,44.4
22,37.9375
