std,mean
0.7719024117939607,0.0625
0.75955452531275,0.07692307692307693
0.9534625892455922,0.0
0.85163062725264,-0.42857142857142855
1.2041594578792296,-0.875
0.0,0.0
0.5773502691896258,0.3333333333333333
1.1883130530663677,0.7857142857142857
0.5773502691896256,0.25
0.9309493362512627,0.25
2.0138409955990952,0.5
1.5275252316519468,-0.3333333333333333
1.9148542155126762,-0.25
0.7988086367179803,-0.06666666666666667
2.016597794967223,-0.9333333333333333
1.2893796958227628,0.0625
0.6831300510639732,0.25
0.7071067811865476,0.5
0.6324555320336759,0.0
0.7932002689527196,-0.3125
1.0327955589886444,0.0
0.9105858919765156,-0.1875
1.3038404810405297,0.2
0.6324555320336759,0.2
0.7745966692414834,-0.2
1.0878112581387147,0.125
1.4540583599999397,0.6
0.9574271077563381,0.375
0.6800735254367721,-0.0625
1.2043875831929896,-0.2857142857142857
1.328057326976612,-0.07142857142857142
0.45773770821706344,-0.26666666666666666
0.7559289460184544,0.0
0.0,0.0
0.8498365855987975,-0.5
0.9759000729485332,-0.5714285714285714
0.5,-0.3333333333333333
0.8451542547285166,0.0
0.9810708435174291,-0.1875
0.6324555320336759,0.0
0.9486832980505138,-0.3
1.0,-0.25
1.4142135623730951,1.0
0.7719024117939607,-0.0625
0.2581988897471611,-0.06666666666666667
0.9486832980505138,-0.3
0.9045340337332909,-0.2727272727272727
0.48304589153964794,0.3
0.833809387832792,0.13333333333333333
0.5773502691896258,0.3333333333333333
1.5212776585113297,-0.2
1.0,-1.5
0.8201995322647243,-0.45454545454545453
0.9810708435174292,-0.1875
0.8944271909999159,0.4
0.6324555320336759,0.0
0.633323693776651,-0.35714285714285715
0.6831300510639732,-0.25
1.0488088481701516,-0.5
0.8320502943378437,-0.23076923076923078
0.7440238091428449,-0.375
0.7071067811865476,-0.3333333333333333
0.33333333333333337,-0.1111111111111111
0.9607689228305227,-0.38461538461538464
0.8944271909999159,0.5
0.7187952884282609,-0.125
0.3415650255319866,0.125
0.7862453931068965,0.2727272727272727
1.5275252316519465,-0.3333333333333333
0.6405126152203485,0.07692307692307693
1.4142135623730951,-1.0
0.9309493362512627,-0.25
1.1352924243950935,0.2
0.75,0.1875
0.6800735254367721,-0.0625
0.40451991747794525,0.18181818181818182
0.9810708435174292,0.1875
1.01418510567422,-0.2
0.5773502691896257,0.0
0.9611501047232548,-0.06666666666666667
1.3568010505999362,0.25
0.4522670168666455,0.25
1.7919573407620815,-0.9
0.9411239481143201,-0.2
0.5,-0.25
0.6831300510639732,0.25
0.5773502691896257,0.5
1.1381803659589922,-0.25
0.8944271909999159,0.0
1.3275918047351754,0.1875
1.3275918047351754,0.1875
0.6685579234215215,-0.08333333333333333
0.9660917830792959,0.0
0.7071067811865476,-0.5
0.8341662504161466,0.1875
0.75955452531275,0.07692307692307693
0.6020797289396148,-0.3125
0.447213595499958,0.25
1.181453906563152,0.0625
0.7187952884282609,0.125
1.1259916264596033,0.875
1.2763881332363862,-0.1875
0.6399404734221844,0.13333333333333333
0.0,0.0
0.45773770821706344,-0.26666666666666666
0.0,1.0
0.9574271077563381,0.25
1.2071217242444348,-0.2
1.02469507659596,-0.625
0.9161253813129043,-0.375
0.9309493362512627,-0.25
0.6408699444616557,-0.125
0.6191391873668903,0.125
0.7006490497453708,0.09090909090909091
0.5,-0.25
1.0144785195688801,-0.3125
0.5,0.25
0.8287419301647448,-0.07142857142857142
1.0555973258234952,-0.6
0.5,0.25
1.1086778913041726,-0.1875
1.1883130530663677,0.21428571428571427
0.5936168397046637,-0.06666666666666667
1.0327955589886444,0.0
0.7071067811865476,0.5
1.8027756377319946,0.0
0.7703288865196432,-0.14285714285714285
0.3535533905932738,-0.125
0.0,0.0
0.806225774829855,0.375
1.5041608956491326,-0.5625
0.0,0.0
0.6399404734221844,0.13333333333333333
1.4605934866804429,0.0
0.7006490497453708,-0.09090909090909091
0.9718253158075502,-0.7777777777777778
0.9154754164341268,-0.5333333333333333
0.0,0.0
0.8864052604279182,0.25
1.5050420310248864,0.5833333333333334
1.292412345317728,0.14285714285714285
0.5676462121975466,0.1
0.7071067811865475,-0.25
0.7037315505489968,0.06666666666666667
0.8837151016885368,-0.06666666666666667
1.0690449676496976,0.5
0.7703288865196432,-0.14285714285714285
0.5737304826019501,-0.0625
1.3114039117603011,-0.21428571428571427
1.2110601416389966,0.0
0.0,0.0
0.7187952884282609,0.125
0.991031208965115,0.125
0.6831300510639732,0.25
0.6466697906828633,0.2727272727272727
1.0645812948447542,-0.25
1.7919573407620817,-0.1
0.7932002689527194,0.3125
0.39223227027636803,0.0
1.0327955589886446,0.0
0.9660917830792959,0.5
