avg_new,avg(AS)
0.5913362792762789,20.652443276723226
0.6786243253175921,23.054276360117775
0.7533869475245797,25.56609262609845
0.7387876633676889,25.340384684889685
0.6866305591417176,24.328361855221964
0.6491627311714914,23.577421375449983
0.6288455710094133,22.64818973623293
0.6417938410244304,22.698441911496243
0.6439333428760603,22.343704175911338
0.6139938906729434,21.440129924095334
0.5857899219113899,20.33768995943679
