std,mean
0.8333333333333334,0.2222222222222222
1.1547005383792515,0.0
2.367360472001593,0.7142857142857143
2.3588350014578308,0.3076923076923077
1.0,1.0
0.7177405625652734,-0.16666666666666666
1.797434068545834,0.3076923076923077
1.3913653136029502,-0.46153846153846156
0.2773500981126145,-0.07692307692307693
1.1547005383792515,0.0
1.4978617237881953,-0.07692307692307693
0.49354811679282456,0.07692307692307693
0.7784989441615229,0.3333333333333333
1.2666473875533018,-0.2857142857142857
1.0994504121565505,-0.14285714285714285
1.6104057232283402,-0.14285714285714285
0.42581531362632,-0.21428571428571427
0.828741930164745,-0.07142857142857142
1.3774744634423888,-0.3076923076923077
2.1788191176076888,0.14285714285714285
1.5566235649883124,0.38461538461538464
0.0,0.0
1.0801234497346435,0.0
2.511511956509924,0.0
1.5483655567842813,0.3076923076923077
1.5811388300841898,0.0
0.8498365855987975,0.5
1.3204505835470495,0.07692307692307693
0.6887372317211944,0.15384615384615385
1.4064216928154862,0.14285714285714285
0.7300459115473718,-0.07142857142857142
0.8017837257372731,-0.21428571428571427
1.2154310870109943,0.25
0.7006490497453707,-0.09090909090909091
1.3662601021279464,-0.6666666666666666
2.408775166385979,0.42857142857142855
0.9574271077563381,-0.75
0.898717034272917,-0.15384615384615385
0.9749612559222293,-0.7857142857142857
1.713446070320696,0.5384615384615384
1.6563785025137652,-1.0769230769230769
0.9674179220468452,0.46153846153846156
1.5954480704349314,0.0
1.2292725943057183,0.2
1.549547966698321,0.35714285714285715
1.2583057392117918,-0.25
0.7862453931068965,0.2727272727272727
1.0552897060221726,-0.25
3.4062536756037565,1.5384615384615385
2.217355782608345,-0.75
2.0608863984346026,-0.35714285714285715
1.1547005383792515,0.0
1.6052797503622467,0.07692307692307693
0.9910312089651149,0.875
1.536590742882148,0.1111111111111111
0.9607689228305227,0.38461538461538464
0.7559289460184544,0.2857142857142857
1.34245960914949,0.42857142857142855
0.9128709291752769,0.0
1.325296290046213,0.6153846153846154
1.3259870882635918,-0.7142857142857143
0.8987170342729172,0.15384615384615385
0.6887372317211946,-0.15384615384615385
1.5550504230351563,0.7272727272727273
1.1875421719907089,0.07692307692307693
0.9128709291752769,0.0
1.729862492345632,0.4166666666666667
0.9749612559222293,-0.21428571428571427
2.1362669223756576,0.18181818181818182
1.922093765778466,0.2222222222222222
1.4142135623730951,-1.0
0.554700196225229,0.15384615384615385
0.8498365855987975,0.5
1.3114039117603011,-0.21428571428571427
0.6666666666666666,0.2222222222222222
0.9268086959962983,0.23076923076923078
0.6405126152203485,0.07692307692307693
0.6405126152203485,-0.07692307692307693
0.408248290463863,0.16666666666666666
0.5789342235218394,0.21428571428571427
1.1547005383792517,-0.6666666666666666
2.0,0.0
1.4373357526806556,0.7142857142857143
1.3821202589704016,0.07692307692307693
2.401922307076307,-0.5384615384615384
2.2401298663653,-0.2727272727272727
1.8045526471705549,-0.6153846153846154
0.9540735874430285,0.07692307692307693
2.609155477868712,-0.15384615384615385
0.9161253813129044,0.375
0.8006407690254357,0.15384615384615385
0.392232270276368,0.0
1.5050420310248864,0.08333333333333333
1.071611705960535,0.07142857142857142
0.75955452531275,0.5
1.281025230440697,0.15384615384615385
1.1972189997378648,-0.1
0.8770580193070292,0.0
2.015961945102775,0.6923076923076923
1.7606816861659011,0.5
0.0,0.0
1.7246329970051524,-0.15384615384615385
1.378954368902449,0.9166666666666666
1.2516655570345725,-0.7
1.5191090506254998,0.0
0.6887372317211944,0.15384615384615385
1.4337208778404378,-0.5
0.9168747682531899,0.07142857142857142
1.1435437497937313,-0.15384615384615385
1.3363062095621219,-0.35714285714285715
2.594372608313854,-0.6923076923076923
0.37796447300922725,0.14285714285714285
1.685018016012207,-0.375
0.9268086959962983,-0.23076923076923078
1.0,0.5
2.0164161440372537,0.2857142857142857
1.6837947722821913,0.2857142857142857
1.2292725943057183,-0.2
1.4142135623730951,1.0
1.0439078454267838,0.38461538461538464
0.5063696835418333,0.38461538461538464
1.4455945454184551,0.38461538461538464
1.4366984945013914,0.3076923076923077
1.702185623672077,0.6923076923076923
0.9268086959962983,-0.23076923076923078
0.5477225575051661,0.5
1.6213537179739277,-0.9166666666666666
1.2043875831929898,0.2857142857142857
0.9540735874430285,-0.07692307692307693
2.2673829938997163,0.8461538461538461
2.3452078799117144,0.0
0.9473309334313418,0.3076923076923077
0.3922322702763681,0.0
2.9464077588342525,0.2857142857142857
0.7679476477883046,0.38461538461538464
1.5191090506255,1.1538461538461537
1.477097891751993,0.0
0.0,0.0
0.7762500258061847,0.5384615384615384
0.49354811679282456,0.07692307692307693
1.6422453217986943,1.1666666666666667
2.1213203435596424,0.5
0.0,0.0
1.1875421719907089,-0.07692307692307693
1.5730095277394138,0.15384615384615385
1.1690451944500122,-0.16666666666666666
0.9870962335856491,-0.15384615384615385
1.4366984945013914,0.3076923076923077
0.9653072991634227,0.25
0.6030226891555273,0.0
0.7703288865196433,-0.14285714285714285
0.2773500981126145,-0.07692307692307693
0.8876253645985945,0.3333333333333333
1.2535663410560174,0.2857142857142857
2.7625835972632813,0.35714285714285715
0.4746311465493234,0.07142857142857142
0.8006407690254357,-0.15384615384615385
0.0,0.0
2.059714602177749,0.3333333333333333
0.6793662204867574,0.0
0.5345224838248488,-0.42857142857142855
0.0,0.0
0.0,0.0
0.5345224838248488,0.5714285714285714
1.511857892036909,-0.14285714285714285
1.0,0.0
3.1622776601683795,0.0
1.0540925533894598,1.1111111111111112
1.4142135623730951,1.0
0.8017837257372732,0.21428571428571427
0.5547001962252291,0.15384615384615385
1.880924981991251,0.9166666666666666
1.6641005886756874,0.46153846153846156
0.0,0.0
2.256304299271065,0.09090909090909091
0.37553380809940534,-0.15384615384615385
2.24179415327122,-0.7692307692307693
1.4232501627054275,0.7692307692307693
1.1875421719907089,0.07692307692307693
1.1657505560686465,0.7692307692307693
2.1750331562459526,0.6923076923076923
0.5789342235218394,0.21428571428571427
0.0,0.0
0.7510676161988107,0.3076923076923077
0.9749612559222293,0.21428571428571427
0.8623164985025763,-0.07692307692307693
0.5393598899705937,-0.09090909090909091
0.9749612559222293,0.7857142857142857
1.0919284281983377,0.7692307692307693
1.071611705960535,0.07142857142857142
0.0,0.0
2.2898885875932358,0.07692307692307693
0.6157279262148819,-0.07142857142857142
0.7595545253127499,0.07692307692307693
1.797434068545834,0.3076923076923077
1.2513728724621074,0.21428571428571427
2.034951016861497,0.15384615384615385
1.7722938923964167,0.15384615384615385
1.7541160386140584,0.0
1.1281521496355325,0.0
1.12006493318265,0.6363636363636364
1.4500221041639685,0.5384615384615384
1.9741924671712983,-0.3076923076923077
0.6887372317211944,-0.15384615384615385
1.4917354742965407,-0.07142857142857142
