avg_new,avg(AS)
0.48353214209567774,30.2220517394713
0.44487637085563364,29.816729506660234
0.42628834214532574,29.675824925861114
0.41449974971150144,29.29705595016953
0.39552012491795563,28.437242573053933
0.37636327166754524,27.273876504026617
0.3634160862935448,25.65781483980377
0.3366484354915081,24.222886246056728
0.31663951500990983,22.676404162438615
0.29033286059531566,21.354884190048743
0.26814094152996304,19.616663004387622
